time,tpx,px,tvx,vx,tax,ax
0.376000,10082.720000,10083.269234,220.000000,220.489028,0.000000,3.072198
0.377000,10082.940000,10083.489725,220.000000,220.492101,0.000000,3.072198
0.378000,10083.160000,10083.710219,220.000000,220.495173,0.000000,3.072198
0.379000,10083.380000,10083.930715,220.000000,220.498245,0.000000,3.072198
0.380000,10083.600000,10084.151215,220.000000,220.501317,0.000000,3.072198
0.381000,10083.820000,10084.371718,220.000000,220.504389,0.000000,3.072198
0.382000,10084.040000,10084.592224,220.000000,220.507462,0.000000,3.072198
0.383000,10084.260000,10084.812733,220.000000,220.510534,0.000000,3.072198
0.384000,10084.480000,10085.033245,220.000000,220.513606,0.000000,3.072198
0.385000,10084.700000,10085.253760,220.000000,220.516678,0.000000,3.072198
0.386000,10084.920000,10085.474278,220.000000,220.519750,0.000000,3.072198
0.387000,10085.140000,10085.694800,220.000000,220.522823,0.000000,3.072198
0.388000,10085.360000,10085.915324,220.000000,220.525895,0.000000,3.072198
0.389000,10085.580000,10086.135851,220.000000,220.528967,0.000000,3.072198
0.390000,10085.800000,10086.356382,220.000000,220.532039,0.000000,3.072198
0.391000,10086.020000,10086.576916,220.000000,220.535111,0.000000,3.072198
0.392000,10086.240000,10086.797452,220.000000,220.538184,0.000000,3.072198
0.393000,10086.460000,10087.017992,220.000000,220.541256,0.000000,3.072198
0.394000,10086.680000,10087.238535,220.000000,220.544328,0.000000,3.072198
0.395000,10086.900000,10087.459081,220.000000,220.547400,0.000000,3.072198
0.396000,10087.120000,10087.679629,220.000000,220.550472,0.000000,3.072198
0.397000,10087.340000,10087.900181,220.000000,220.553545,0.000000,3.072198
0.398000,10087.560000,10088.120737,220.000000,220.556617,0.000000,3.072198
0.399000,10087.780000,10088.341295,220.000000,220.559689,0.000000,3.072198
0.400000,10088.000000,10088.615935,220.000000,220.703999,0.000000,3.548096
0.401000,10088.220000,10088.836640,220.000000,220.707547,0.000000,3.548096
0.402000,10088.440000,10089.057350,220.000000,220.711095,0.000000,3.548096
0.403000,10088.660000,10089.278063,220.000000,220.714643,0.000000,3.548096
0.404000,10088.880000,10089.498779,220.000000,220.718192,0.000000,3.548096
0.405000,10089.100000,10089.719499,220.000000,220.721740,0.000000,3.548096
0.406000,10089.320000,10089.940223,220.000000,220.725288,0.000000,3.548096
0.407000,10089.540000,10090.160950,220.000000,220.728836,0.000000,3.548096
0.408000,10089.760000,10090.381680,220.000000,220.732384,0.000000,3.548096
0.409000,10089.980000,10090.602414,220.000000,220.735932,0.000000,3.548096
0.410000,10090.200000,10090.823152,220.000000,220.739480,0.000000,3.548096
0.411000,10090.420000,10091.043893,220.000000,220.743028,0.000000,3.548096
0.412000,10090.640000,10091.264638,220.000000,220.746576,0.000000,3.548096
0.413000,10090.860000,10091.485386,220.000000,220.750124,0.000000,3.548096
0.414000,10091.080000,10091.706138,220.000000,220.753673,0.000000,3.548096
0.415000,10091.300000,10091.926894,220.000000,220.757221,0.000000,3.548096
0.416000,10091.520000,10092.147653,220.000000,220.760769,0.000000,3.548096
0.417000,10091.740000,10092.368415,220.000000,220.764317,0.000000,3.548096
0.418000,10091.960000,10092.589181,220.000000,220.767865,0.000000,3.548096
0.419000,10092.180000,10092.809951,220.000000,220.771413,0.000000,3.548096
0.420000,10092.400000,10093.030724,220.000000,220.774961,0.000000,3.548096
0.421000,10092.620000,10093.251501,220.000000,220.778509,0.000000,3.548096
0.422000,10092.840000,10093.472281,220.000000,220.782057,0.000000,3.548096
0.423000,10093.060000,10093.693065,220.000000,220.785605,0.000000,3.548096
0.424000,10093.280000,10093.913853,220.000000,220.789153,0.000000,3.548096
0.425000,10093.500000,10094.134643,220.000000,220.792702,0.000000,3.548096
0.426000,10093.720000,10094.355438,220.000000,220.796250,0.000000,3.548096
0.427000,10093.940000,10094.576236,220.000000,220.799798,0.000000,3.548096
0.428000,10094.160000,10094.797038,220.000000,220.803346,0.000000,3.548096
0.429000,10094.380000,10095.017843,220.000000,220.806894,0.000000,3.548096
0.430000,10094.600000,10095.238651,220.000000,220.810442,0.000000,3.548096
0.431000,10094.820000,10095.459464,220.000000,220.813990,0.000000,3.548096
0.432000,10095.040000,10095.680279,220.000000,220.817538,0.000000,3.548096
0.433000,10095.260000,10095.901099,220.000000,220.821086,0.000000,3.548096
0.434000,10095.480000,10096.121921,220.000000,220.824634,0.000000,3.548096
0.435000,10095.700000,10096.342748,220.000000,220.828183,0.000000,3.548096
0.436000,10095.920000,10096.563578,220.000000,220.831731,0.000000,3.548096
0.437000,10096.140000,10096.784411,220.000000,220.835279,0.000000,3.548096
0.438000,10096.360000,10097.005248,220.000000,220.838827,0.000000,3.548096
0.439000,10096.580000,10097.226089,220.000000,220.842375,0.000000,3.548096
0.440000,10096.800000,10097.446933,220.000000,220.845923,0.000000,3.548096
0.441000,10097.020000,10097.667781,220.000000,220.849471,0.000000,3.548096
0.442000,10097.240000,10097.888632,220.000000,220.853019,0.000000,3.548096
0.443000,10097.460000,10098.109487,220.000000,220.856567,0.000000,3.548096
0.444000,10097.680000,10098.330345,220.000000,220.860115,0.000000,3.548096
0.445000,10097.900000,10098.551207,220.000000,220.863663,0.000000,3.548096
0.446000,10098.120000,10098.772073,220.000000,220.867212,0.000000,3.548096
0.447000,10098.340000,10098.992942,220.000000,220.870760,0.000000,3.548096
0.448000,10098.560000,10099.213814,220.000000,220.874308,0.000000,3.548096
0.449000,10098.780000,10099.434690,220.000000,220.877856,0.000000,3.548096
0.450000,10099.000000,10099.198696,220.000000,220.452541,0.000000,2.270203
0.451000,10099.220000,10099.419149,220.000000,220.454812,0.000000,2.270203
0.452000,10099.440000,10099.639605,220.000000,220.457082,0.000000,2.270203
0.453000,10099.660000,10099.860063,220.000000,220.459352,0.000000,2.270203
0.454000,10099.880000,10100.080524,220.000000,220.461622,0.000000,2.270203
0.455000,10100.100000,10100.300987,220.000000,220.463892,0.000000,2.270203
0.456000,10100.320000,10100.521452,220.000000,220.466163,0.000000,2.270203
0.457000,10100.540000,10100.741919,220.000000,220.468433,0.000000,2.270203
0.458000,10100.760000,10100.962389,220.000000,220.470703,0.000000,2.270203
0.459000,10100.980000,10101.182860,220.000000,220.472973,0.000000,2.270203
0.460000,10101.200000,10101.403335,220.000000,220.475243,0.000000,2.270203
0.461000,10101.420000,10101.623811,220.000000,220.477514,0.000000,2.270203
0.462000,10101.640000,10101.844290,220.000000,220.479784,0.000000,2.270203
0.463000,10101.860000,10102.064770,220.000000,220.482054,0.000000,2.270203
0.464000,10102.080000,10102.285254,220.000000,220.484324,0.000000,2.270203
0.465000,10102.300000,10102.505739,220.000000,220.486594,0.000000,2.270203
0.466000,10102.520000,10102.726227,220.000000,220.488865,0.000000,2.270203
0.467000,10102.740000,10102.946717,220.000000,220.491135,0.000000,2.270203
0.468000,10102.960000,10103.167209,220.000000,220.493405,0.000000,2.270203
0.469000,10103.180000,10103.387704,220.000000,220.495675,0.000000,2.270203
0.470000,10103.400000,10103.608200,220.000000,220.497945,0.000000,2.270203
0.471000,10103.620000,10103.828700,220.000000,220.500216,0.000000,2.270203
0.472000,10103.840000,10104.049201,220.000000,220.502486,0.000000,2.270203
0.473000,10104.060000,10104.269705,220.000000,220.504756,0.000000,2.270203
0.474000,10104.280000,10104.490210,220.000000,220.507026,0.000000,2.270203
0.475000,10104.500000,10104.710719,220.000000,220.509296,0.000000,2.270203
0.476000,10104.720000,10104.931229,220.000000,220.511567,0.000000,2.270203
0.477000,10104.940000,10105.151742,220.000000,220.513837,0.000000,2.270203
0.478000,10105.160000,10105.372257,220.000000,220.516107,0.000000,2.270203
0.479000,10105.380000,10105.592774,220.000000,220.518377,0.000000,2.270203
0.480000,10105.600000,10105.813293,220.000000,220.520647,0.000000,2.270203
0.481000,10105.820000,10106.033815,220.000000,220.522918,0.000000,2.270203
0.482000,10106.040000,10106.254339,220.000000,220.525188,0.000000,2.270203
0.483000,10106.260000,10106.474866,220.000000,220.527458,0.000000,2.270203
0.484000,10106.480000,10106.695394,220.000000,220.529728,0.000000,2.270203
0.485000,10106.700000,10106.915925,220.000000,220.531998,0.000000,2.270203
0.486000,10106.920000,10107.136458,220.000000,220.534269,0.000000,2.270203
0.487000,10107.140000,10107.356994,220.000000,220.536539,0.000000,2.270203
0.488000,10107.360000,10107.577531,220.000000,220.538809,0.000000,2.270203
0.489000,10107.580000,10107.798071,220.000000,220.541079,0.000000,2.270203
0.490000,10107.800000,10108.018613,220.000000,220.543349,0.000000,2.270203
0.491000,10108.020000,10108.239158,220.000000,220.545620,0.000000,2.270203
0.492000,10108.240000,10108.459705,220.000000,220.547890,0.000000,2.270203
0.493000,10108.460000,10108.680254,220.000000,220.550160,0.000000,2.270203
0.494000,10108.680000,10108.900805,220.000000,220.552430,0.000000,2.270203
0.495000,10108.900000,10109.121359,220.000000,220.554701,0.000000,2.270203
0.496000,10109.120000,10109.341914,220.000000,220.556971,0.000000,2.270203
0.497000,10109.340000,10109.562472,220.000000,220.559241,0.000000,2.270203
0.498000,10109.560000,10109.783033,220.000000,220.561511,0.000000,2.270203
0.499000,10109.780000,10110.003595,220.000000,220.563781,0.000000,2.270203
0.500000,10110.000000,10111.162474,220.000000,220.156038,0.000000,1.024746
0.501000,10110.220000,10111.382631,220.000000,220.157062,0.000000,1.024746
0.502000,10110.440000,10111.602788,220.000000,220.158087,0.000000,1.024746
0.503000,10110.660000,10111.822947,220.000000,220.159112,0.000000,1.024746
0.504000,10110.880000,10112.043106,220.000000,220.160137,0.000000,1.024746
0.505000,10111.100000,10112.263267,220.000000,220.161161,0.000000,1.024746
0.506000,10111.320000,10112.483429,220.000000,220.162186,0.000000,1.024746
0.507000,10111.540000,10112.703591,220.000000,220.163211,0.000000,1.024746
0.508000,10111.760000,10112.923755,220.000000,220.164236,0.000000,1.024746
0.509000,10111.980000,10113.143920,220.000000,220.165260,0.000000,1.024746
0.510000,10112.200000,10113.364086,220.000000,220.166285,0.000000,1.024746
0.511000,10112.420000,10113.584252,220.000000,220.167310,0.000000,1.024746
0.512000,10112.640000,10113.804420,220.000000,220.168334,0.000000,1.024746
0.513000,10112.860000,10114.024589,220.000000,220.169359,0.000000,1.024746
0.514000,10113.080000,10114.244759,220.000000,220.170384,0.000000,1.024746
0.515000,10113.300000,10114.464930,220.000000,220.171409,0.000000,1.024746
0.516000,10113.520000,10114.685102,220.000000,220.172433,0.000000,1.024746
0.517000,10113.740000,10114.905275,220.000000,220.173458,0.000000,1.024746
0.518000,10113.960000,10115.125449,220.000000,220.174483,0.000000,1.024746
0.519000,10114.180000,10115.345624,220.000000,220.175508,0.000000,1.024746
0.520000,10114.400000,10115.565800,220.000000,220.176532,0.000000,1.024746
0.521000,10114.620000,10115.785977,220.000000,220.177557,0.000000,1.024746
0.522000,10114.840000,10116.006155,220.000000,220.178582,0.000000,1.024746
0.523000,10115.060000,10116.226334,220.000000,220.179607,0.000000,1.024746
0.524000,10115.280000,10116.446514,220.000000,220.180631,0.000000,1.024746
0.525000,10115.500000,10116.666695,220.000000,220.181656,0.000000,1.024746
0.526000,10115.720000,10116.886877,220.000000,220.182681,0.000000,1.024746
0.527000,10115.940000,10117.107060,220.000000,220.183706,0.000000,1.024746
0.528000,10116.160000,10117.327245,220.000000,220.184730,0.000000,1.024746
0.529000,10116.380000,10117.547430,220.000000,220.185755,0.000000,1.024746
0.530000,10116.600000,10117.767616,220.000000,220.186780,0.000000,1.024746
0.531000,10116.820000,10117.987804,220.000000,220.187805,0.000000,1.024746
0.532000,10117.040000,10118.207992,220.000000,220.188829,0.000000,1.024746
0.533000,10117.260000,10118.428181,220.000000,220.189854,0.000000,1.024746
0.534000,10117.480000,10118.648372,220.000000,220.190879,0.000000,1.024746
0.535000,10117.700000,10118.868563,220.000000,220.191904,0.000000,1.024746
0.536000,10117.920000,10119.088755,220.000000,220.192928,0.000000,1.024746
0.537000,10118.140000,10119.308949,220.000000,220.193953,0.000000,1.024746
0.538000,10118.360000,10119.529143,220.000000,220.194978,0.000000,1.024746
0.539000,10118.580000,10119.749339,220.000000,220.196003,0.000000,1.024746
0.540000,10118.800000,10119.969535,220.000000,220.197027,0.000000,1.024746
0.541000,10119.020000,10120.189733,220.000000,220.198052,0.000000,1.024746
0.542000,10119.240000,10120.409931,220.000000,220.199077,0.000000,1.024746
0.543000,10119.460000,10120.630131,220.000000,220.200102,0.000000,1.024746
0.544000,10119.680000,10120.850332,220.000000,220.201126,0.000000,1.024746
0.545000,10119.900000,10121.070533,220.000000,220.202151,0.000000,1.024746
0.546000,10120.120000,10121.290736,220.000000,220.203176,0.000000,1.024746
0.547000,10120.340000,10121.510940,220.000000,220.204201,0.000000,1.024746
0.548000,10120.560000,10121.731144,220.000000,220.205225,0.000000,1.024746
0.549000,10120.780000,10121.951350,220.000000,220.206250,0.000000,1.024746
0.550000,10121.000000,10122.191808,220.000000,220.116912,0.000000,0.789280
0.551000,10121.220000,10122.411926,220.000000,220.117701,0.000000,0.789280
0.552000,10121.440000,10122.632044,220.000000,220.118490,0.000000,0.789280
0.553000,10121.660000,10122.852163,220.000000,220.119280,0.000000,0.789280
0.554000,10121.880000,10123.072282,220.000000,220.120069,0.000000,0.789280
0.555000,10122.100000,10123.292403,220.000000,220.120858,0.000000,0.789280
0.556000,10122.320000,10123.512524,220.000000,220.121647,0.000000,0.789280
0.557000,10122.540000,10123.732646,220.000000,220.122437,0.000000,0.789280
0.558000,10122.760000,10123.952769,220.000000,220.123226,0.000000,0.789280
0.559000,10122.980000,10124.172893,220.000000,220.124015,0.000000,0.789280
0.560000,10123.200000,10124.393017,220.000000,220.124805,0.000000,0.789280
0.561000,10123.420000,10124.613142,220.000000,220.125594,0.000000,0.789280
0.562000,10123.640000,10124.833268,220.000000,220.126383,0.000000,0.789280
0.563000,10123.860000,10125.053395,220.000000,220.127172,0.000000,0.789280
0.564000,10124.080000,10125.273522,220.000000,220.127962,0.000000,0.789280
0.565000,10124.300000,10125.493651,220.000000,220.128751,0.000000,0.789280
0.566000,10124.520000,10125.713780,220.000000,220.129540,0.000000,0.789280
0.567000,10124.740000,10125.933910,220.000000,220.130329,0.000000,0.789280
0.568000,10124.960000,10126.154041,220.000000,220.131119,0.000000,0.789280
0.569000,10125.180000,10126.374172,220.000000,220.131908,0.000000,0.789280
0.570000,10125.400000,10126.594304,220.000000,220.132697,0.000000,0.789280
0.571000,10125.620000,10126.814438,220.000000,220.133487,0.000000,0.789280
0.572000,10125.840000,10127.034571,220.000000,220.134276,0.000000,0.789280
0.573000,10126.060000,10127.254706,220.000000,220.135065,0.000000,0.789280
0.574000,10126.280000,10127.474842,220.000000,220.135854,0.000000,0.789280
0.575000,10126.500000,10127.694978,220.000000,220.136644,0.000000,0.789280
0.576000,10126.720000,10127.915115,220.000000,220.137433,0.000000,0.789280
0.577000,10126.940000,10128.135253,220.000000,220.138222,0.000000,0.789280
0.578000,10127.160000,10128.355391,220.000000,220.139012,0.000000,0.789280
0.579000,10127.380000,10128.575531,220.000000,220.139801,0.000000,0.789280
0.580000,10127.600000,10128.795671,220.000000,220.140590,0.000000,0.789280
0.581000,10127.820000,10129.015812,220.000000,220.141379,0.000000,0.789280
0.582000,10128.040000,10129.235954,220.000000,220.142169,0.000000,0.789280
0.583000,10128.260000,10129.456096,220.000000,220.142958,0.000000,0.789280
0.584000,10128.480000,10129.676240,220.000000,220.143747,0.000000,0.789280
0.585000,10128.700000,10129.896384,220.000000,220.144537,0.000000,0.789280
0.586000,10128.920000,10130.116529,220.000000,220.145326,0.000000,0.789280
0.587000,10129.140000,10130.336674,220.000000,220.146115,0.000000,0.789280
0.588000,10129.360000,10130.556821,220.000000,220.146904,0.000000,0.789280
0.589000,10129.580000,10130.776968,220.000000,220.147694,0.000000,0.789280
0.590000,10129.800000,10130.997116,220.000000,220.148483,0.000000,0.789280
0.591000,10130.020000,10131.217265,220.000000,220.149272,0.000000,0.789280
0.592000,10130.240000,10131.437415,220.000000,220.150061,0.000000,0.789280
0.593000,10130.460000,10131.657565,220.000000,220.150851,0.000000,0.789280
0.594000,10130.680000,10131.877717,220.000000,220.151640,0.000000,0.789280
0.595000,10130.900000,10132.097869,220.000000,220.152429,0.000000,0.789280
0.596000,10131.120000,10132.318021,220.000000,220.153219,0.000000,0.789280
0.597000,10131.340000,10132.538175,220.000000,220.154008,0.000000,0.789280
0.598000,10131.560000,10132.758329,220.000000,220.154797,0.000000,0.789280
