Mach,mode,real,imag,wn,wd,zeta
0.010000,Phugoid,0.058572,0.149992,0.161023,0.149992,-0.363753
0.010000,Phugoid,0.058572,-0.149992,0.161023,0.149992,-0.363753
0.010000,Phugoid,-0.055928,0.136292,0.147321,0.136292,0.379637
0.010000,Phugoid,-0.055928,-0.136292,0.147321,0.136292,0.379637
0.010000,Dutch Roll,-0.001769,0.058295,0.058322,0.058295,0.030325
0.010000,Dutch Roll,-0.001769,-0.058295,0.058322,0.058295,0.030325
0.010000,Spiral,0.018338,0.000000,0.018338,0.000000,-1.000000
0.010000,Spiral,-0.006068,0.000000,0.006068,0.000000,1.000000
0.020000,Real Mode,0.390601,0.000000,0.390601,0.000000,-1.000000
0.020000,Real Mode,-0.292593,0.000000,0.292593,0.000000,1.000000
0.020000,Phugoid,-0.000567,0.120934,0.120935,0.120934,0.004689
0.020000,Phugoid,-0.000567,-0.120934,0.120935,0.120934,0.004689
0.020000,Dutch Roll,0.031530,0.107948,0.112459,0.107948,-0.280369
0.020000,Dutch Roll,0.031530,-0.107948,0.112459,0.107948,-0.280369
0.020000,Spiral,-0.026818,0.000000,0.026818,0.000000,1.000000
0.020000,Spiral,0.025841,0.000000,0.025841,0.000000,-1.000000
0.030000,Phugoid,-0.001871,0.012241,0.012383,0.012241,0.151111
0.030000,Phugoid,-0.001871,-0.012241,0.012383,0.012241,0.151111
0.030000,Real Mode,-0.823523,0.000000,0.823523,0.000000,1.000000
0.030000,Real Mode,-0.001062,0.000000,0.001062,0.000000,1.000000
0.030000,Dutch Roll,6.516296,30.507236,31.195409,30.507236,-0.208886
0.030000,Dutch Roll,6.516296,-30.507236,31.195409,30.507236,-0.208886
0.030000,Spiral,0.059072,0.000000,0.059072,0.000000,-1.000000
0.030000,Spiral,-0.047551,0.000000,0.047551,0.000000,1.000000
0.040000,Real Mode,1.406059,0.000000,1.406059,0.000000,-1.000000
0.040000,Real Mode,-0.493221,0.000000,0.493221,0.000000,1.000000
0.040000,Phugoid,0.041326,0.109106,0.116670,0.109106,-0.354210
0.040000,Phugoid,0.041326,-0.109106,0.116670,0.109106,-0.354210
0.040000,Spiral,0.572581,0.000000,0.572581,0.000000,-1.000000
0.040000,Spiral,-0.129978,0.000000,0.129978,0.000000,1.000000
0.040000,Spiral,0.134396,0.000000,0.134396,0.000000,-1.000000
0.040000,Spiral,0.000792,0.000000,0.000792,0.000000,-1.000000
0.050000,Phugoid,-0.153572,0.136193,0.205263,0.136193,0.748172
0.050000,Phugoid,-0.153572,-0.136193,0.205263,0.136193,0.748172
0.050000,Real Mode,-0.670867,0.000000,0.670867,0.000000,1.000000
0.050000,Real Mode,0.074185,0.000000,0.074185,0.000000,-1.000000
0.050000,Dutch Roll,-0.084983,0.382635,0.391959,0.382635,0.216817
0.050000,Dutch Roll,-0.084983,-0.382635,0.391959,0.382635,0.216817
0.050000,Spiral,-0.082389,0.000000,0.082389,0.000000,1.000000
0.050000,Spiral,0.015608,0.000000,0.015608,0.000000,-1.000000
0.060000,Real Mode,1.263571,0.000000,1.263571,0.000000,-1.000000
0.060000,Real Mode,-0.270061,0.000000,0.270061,0.000000,1.000000
0.060000,Phugoid,0.024761,0.107596,0.110408,0.107596,-0.224267
0.060000,Phugoid,0.024761,-0.107596,0.110408,0.107596,-0.224267
0.060000,Dutch Roll,0.101602,0.363494,0.377426,0.363494,-0.269196
0.060000,Dutch Roll,0.101602,-0.363494,0.377426,0.363494,-0.269196
0.060000,Spiral,-0.057569,0.000000,0.057569,0.000000,1.000000
0.060000,Spiral,0.043802,0.000000,0.043802,0.000000,-1.000000
0.070000,Phugoid,0.000461,0.031022,0.031025,0.031022,-0.014857
0.070000,Phugoid,0.000461,-0.031022,0.031025,0.031022,-0.014857
0.070000,Real Mode,-1.921977,0.000000,1.921977,0.000000,1.000000
0.070000,Real Mode,-0.011502,0.000000,0.011502,0.000000,1.000000
0.070000,Dutch Roll,2.883441,31.612634,31.743863,31.612634,-0.090835
0.070000,Dutch Roll,2.883441,-31.612634,31.743863,31.612634,-0.090835
0.070000,Spiral,-0.043848,0.000000,0.043848,0.000000,1.000000
0.070000,Spiral,0.065709,0.000000,0.065709,0.000000,-1.000000
0.080000,Phugoid,-0.003724,0.033508,0.033715,0.033508,0.110470
0.080000,Phugoid,-0.003724,-0.033508,0.033715,0.033508,0.110470
0.080000,Real Mode,-2.196236,0.000000,2.196236,0.000000,1.000000
0.080000,Real Mode,-0.005051,0.000000,0.005051,0.000000,1.000000
0.080000,Dutch Roll,2.559665,31.886747,31.989318,31.886747,-0.080016
0.080000,Dutch Roll,2.559665,-31.886747,31.989318,31.886747,-0.080016
0.080000,Spiral,-0.042951,0.000000,0.042951,0.000000,1.000000
0.080000,Spiral,0.067683,0.000000,0.067683,0.000000,-1.000000
0.090000,Real Mode,1.540523,0.000000,1.540523,0.000000,-1.000000
0.090000,Real Mode,-0.224011,0.000000,0.224011,0.000000,1.000000
0.090000,Phugoid,0.018056,0.103046,0.104616,0.103046,-0.172594
0.090000,Phugoid,0.018056,-0.103046,0.104616,0.103046,-0.172594
0.090000,Dutch Roll,0.028208,1.105996,1.106355,1.105996,-0.025496
0.090000,Dutch Roll,0.028208,-1.105996,1.106355,1.105996,-0.025496
0.090000,Spiral,-0.041364,0.000000,0.041364,0.000000,1.000000
0.090000,Spiral,0.066479,0.000000,0.066479,0.000000,-1.000000
0.100000,Real Mode,1.506490,0.000000,1.506490,0.000000,-1.000000
0.100000,Real Mode,-0.213871,0.000000,0.213871,0.000000,1.000000
0.100000,Phugoid,0.011321,0.104262,0.104875,0.104262,-0.107943
0.100000,Phugoid,0.011321,-0.104262,0.104875,0.104262,-0.107943
0.100000,Dutch Roll,0.009644,1.595851,1.595880,1.595851,-0.006043
0.100000,Dutch Roll,0.009644,-1.595851,1.595880,1.595851,-0.006043
0.100000,Spiral,-0.041290,0.000000,0.041290,0.000000,1.000000
0.100000,Spiral,0.071419,0.000000,0.071419,0.000000,-1.000000
0.110000,Real Mode,1.646468,0.000000,1.646468,0.000000,-1.000000
0.110000,Real Mode,-0.204043,0.000000,0.204043,0.000000,1.000000
0.110000,Phugoid,0.010375,0.101988,0.102514,0.101988,-0.101203
0.110000,Phugoid,0.010375,-0.101988,0.102514,0.101988,-0.101203
0.110000,Dutch Roll,0.002397,1.926551,1.926552,1.926551,-0.001244
0.110000,Dutch Roll,0.002397,-1.926551,1.926552,1.926551,-0.001244
0.110000,Spiral,-0.043522,0.000000,0.043522,0.000000,1.000000
0.110000,Spiral,0.076636,0.000000,0.076636,0.000000,-1.000000
0.120000,Real Mode,1.907923,0.000000,1.907923,0.000000,-1.000000
0.120000,Real Mode,-0.194573,0.000000,0.194573,0.000000,1.000000
0.120000,Phugoid,0.013733,0.097412,0.098375,0.097412,-0.139601
0.120000,Phugoid,0.013733,-0.097412,0.098375,0.097412,-0.139601
0.120000,Dutch Roll,0.000793,2.135135,2.135136,2.135135,-0.000371
0.120000,Dutch Roll,0.000793,-2.135135,2.135136,2.135135,-0.000371
0.120000,Spiral,-0.045779,0.000000,0.045779,0.000000,1.000000
0.120000,Spiral,0.077098,0.000000,0.077098,0.000000,-1.000000
0.130000,Real Mode,-0.183989,0.000000,0.183989,0.000000,1.000000
0.130000,Phugoid,0.019755,0.088953,0.091121,0.088953,-0.216796
0.130000,Phugoid,0.019755,-0.088953,0.091121,0.088953,-0.216796
0.130000,Real Mode,2.342210,0.000000,2.342210,0.000000,-1.000000
0.130000,Dutch Roll,-0.003281,2.072637,2.072640,2.072637,0.001583
0.130000,Dutch Roll,-0.003281,-2.072637,2.072640,2.072637,0.001583
0.130000,Spiral,-0.048739,0.000000,0.048739,0.000000,1.000000
0.130000,Spiral,0.085363,0.000000,0.085363,0.000000,-1.000000
0.140000,Real Mode,3.084525,0.000000,3.084525,0.000000,-1.000000
0.140000,Real Mode,-0.191824,0.000000,0.191824,0.000000,1.000000
0.140000,Phugoid,0.040726,0.074207,0.084648,0.074207,-0.481120
0.140000,Phugoid,0.040726,-0.074207,0.084648,0.074207,-0.481120
0.140000,Dutch Roll,0.011227,1.590819,1.590858,1.590819,-0.007057
0.140000,Dutch Roll,0.011227,-1.590819,1.590858,1.590819,-0.007057
0.140000,Spiral,-0.047511,0.000000,0.047511,0.000000,1.000000
0.140000,Spiral,0.078874,0.000000,0.078874,0.000000,-1.000000
0.150000,Real Mode,3.510741,0.000000,3.510741,0.000000,-1.000000
0.150000,Real Mode,-0.197730,0.000000,0.197730,0.000000,1.000000
0.150000,Phugoid,0.049765,0.065617,0.082354,0.065617,-0.604282
0.150000,Phugoid,0.049765,-0.065617,0.082354,0.065617,-0.604282
0.150000,Dutch Roll,0.010759,1.467308,1.467347,1.467308,-0.007332
0.150000,Dutch Roll,0.010759,-1.467308,1.467347,1.467308,-0.007332
0.150000,Spiral,-0.047308,0.000000,0.047308,0.000000,1.000000
0.150000,Spiral,0.079636,0.000000,0.079636,0.000000,-1.000000
0.160000,Real Mode,4.120504,0.000000,4.120504,0.000000,-1.000000
0.160000,Real Mode,-0.260665,0.000000,0.260665,0.000000,1.000000
0.160000,Phugoid,0.075038,0.040275,0.085163,0.040275,-0.881105
0.160000,Phugoid,0.075038,-0.040275,0.085163,0.040275,-0.881105
0.160000,Dutch Roll,0.028468,0.794960,0.795470,0.794960,-0.035787
0.160000,Dutch Roll,0.028468,-0.794960,0.795470,0.794960,-0.035787
0.160000,Spiral,-0.055568,0.000000,0.055568,0.000000,1.000000
0.160000,Spiral,0.079349,0.000000,0.079349,0.000000,-1.000000
0.170000,Real Mode,4.502071,0.000000,4.502071,0.000000,-1.000000
0.170000,Real Mode,-0.325405,0.000000,0.325405,0.000000,1.000000
0.170000,Real Mode,0.115352,0.000000,0.115352,0.000000,-1.000000
0.170000,Real Mode,0.067675,0.000000,0.067675,0.000000,-1.000000
0.170000,Dutch Roll,0.039756,0.524394,0.525899,0.524394,-0.075595
0.170000,Dutch Roll,0.039756,-0.524394,0.525899,0.524394,-0.075595
0.170000,Spiral,-0.078505,0.000000,0.078505,0.000000,1.000000
0.170000,Spiral,0.080510,0.000000,0.080510,0.000000,-1.000000
0.180000,Phugoid,-0.014056,0.074934,0.076241,0.074934,0.184367
0.180000,Phugoid,-0.014056,-0.074934,0.076241,0.074934,0.184367
0.180000,Real Mode,-4.940384,0.000000,4.940384,0.000000,1.000000
0.180000,Real Mode,-0.001195,0.000000,0.001195,0.000000,1.000000
0.180000,Dutch Roll,3.479128,55.630677,55.739363,55.630677,-0.062418
0.180000,Dutch Roll,3.479128,-55.630677,55.739363,55.630677,-0.062418
0.180000,Dutch Roll,-0.034379,0.045986,0.057416,0.045986,0.598767
0.180000,Dutch Roll,-0.034379,-0.045986,0.057416,0.045986,0.598767
0.190000,Phugoid,-0.015042,0.078577,0.080004,0.078577,0.188021
0.190000,Phugoid,-0.015042,-0.078577,0.080004,0.078577,0.188021
0.190000,Real Mode,-5.215207,0.000000,5.215207,0.000000,1.000000
0.190000,Real Mode,-0.000658,0.000000,0.000658,0.000000,1.000000
0.190000,Dutch Roll,4.851564,67.451171,67.625425,67.451171,-0.071742
0.190000,Dutch Roll,4.851564,-67.451171,67.625425,67.451171,-0.071742
0.190000,Dutch Roll,-0.036445,0.045248,0.058100,0.045248,0.627274
0.190000,Dutch Roll,-0.036445,-0.045248,0.058100,0.045248,0.627274
0.200000,Phugoid,-0.015841,0.082852,0.084353,0.082852,0.187791
0.200000,Phugoid,-0.015841,-0.082852,0.084353,0.082852,0.187791
0.200000,Real Mode,-5.489529,0.000000,5.489529,0.000000,1.000000
0.200000,Real Mode,-0.000729,0.000000,0.000729,0.000000,1.000000
0.200000,Dutch Roll,3.211882,56.366339,56.457775,56.366339,-0.056890
0.200000,Dutch Roll,3.211882,-56.366339,56.457775,56.366339,-0.056890
0.200000,Dutch Roll,-0.038160,0.044094,0.058314,0.044094,0.654397
0.200000,Dutch Roll,-0.038160,-0.044094,0.058314,0.044094,0.654397
0.210000,Phugoid,-0.016642,0.087141,0.088716,0.087141,0.187589
0.210000,Phugoid,-0.016642,-0.087141,0.088716,0.087141,0.187589
0.210000,Real Mode,-5.763882,0.000000,5.763882,0.000000,1.000000
0.210000,Real Mode,-0.000802,0.000000,0.000802,0.000000,1.000000
0.210000,Dutch Roll,3.097036,56.731603,56.816076,56.731603,-0.054510
0.210000,Dutch Roll,3.097036,-56.731603,56.816076,56.731603,-0.054510
0.210000,Dutch Roll,-0.040026,0.043023,0.058763,0.043023,0.681143
0.210000,Dutch Roll,-0.040026,-0.043023,0.058763,0.043023,0.681143
0.220000,Phugoid,-0.017638,0.090244,0.091952,0.090244,0.191818
0.220000,Phugoid,-0.017638,-0.090244,0.091952,0.090244,0.191818
0.220000,Real Mode,-6.039067,0.000000,6.039067,0.000000,1.000000
0.220000,Real Mode,-0.000049,0.000000,0.000049,0.000000,1.000000
0.220000,Dutch Roll,5.227956,75.351827,75.532969,75.351827,-0.069214
0.220000,Dutch Roll,5.227956,-75.351827,75.532969,75.351827,-0.069214
0.220000,Dutch Roll,-0.042239,0.042262,0.059751,0.042262,0.706911
0.220000,Dutch Roll,-0.042239,-0.042262,0.059751,0.042262,0.706911
0.230000,Real Mode,5.958639,0.000000,5.958639,0.000000,-1.000000
0.230000,Real Mode,-0.215847,0.000000,0.215847,0.000000,1.000000
0.230000,Real Mode,0.096132,0.000000,0.096132,0.000000,-1.000000
0.230000,Real Mode,0.058832,0.000000,0.058832,0.000000,-1.000000
0.230000,Dutch Roll,-0.053598,1.594261,1.595162,1.594261,0.033600
0.230000,Dutch Roll,-0.053598,-1.594261,1.595162,1.594261,0.033600
0.230000,Spiral,-0.038825,0.000000,0.038825,0.000000,1.000000
0.230000,Spiral,0.113253,0.000000,0.113253,0.000000,-1.000000
0.240000,Real Mode,6.283272,0.000000,6.283272,0.000000,-1.000000
0.240000,Real Mode,-0.251048,0.000000,0.251048,0.000000,1.000000
0.240000,Real Mode,0.132643,0.000000,0.132643,0.000000,-1.000000
0.240000,Real Mode,0.045310,0.000000,0.045310,0.000000,-1.000000
0.240000,Dutch Roll,-0.056432,1.378898,1.380052,1.378898,0.040892
0.240000,Dutch Roll,-0.056432,-1.378898,1.380052,1.378898,0.040892
0.240000,Spiral,-0.036552,0.000000,0.036552,0.000000,1.000000
0.240000,Spiral,0.123775,0.000000,0.123775,0.000000,-1.000000
0.250000,Real Mode,6.329377,0.000000,6.329377,0.000000,-1.000000
0.250000,Real Mode,-0.132480,0.000000,0.132480,0.000000,1.000000
0.250000,Phugoid,0.049867,0.047957,0.069185,0.047957,-0.720779
0.250000,Phugoid,0.049867,-0.047957,0.069185,0.047957,-0.720779
0.250000,Dutch Roll,-0.117105,2.981253,2.983552,2.981253,0.039250
0.250000,Dutch Roll,-0.117105,-2.981253,2.983552,2.981253,0.039250
0.250000,Spiral,-0.048432,0.000000,0.048432,0.000000,1.000000
0.250000,Spiral,0.111161,0.000000,0.111161,0.000000,-1.000000
0.260000,Real Mode,6.286758,0.000000,6.286758,0.000000,-1.000000
0.260000,Phugoid,0.019463,0.068622,0.071328,0.068622,-0.272861
0.260000,Phugoid,0.019463,-0.068622,0.071328,0.068622,-0.272861
0.260000,Real Mode,-0.073468,0.000000,0.073468,0.000000,1.000000
0.260000,Dutch Roll,-0.216476,4.634131,4.639185,4.634131,0.046662
0.260000,Dutch Roll,-0.216476,-4.634131,4.639185,4.634131,0.046662
0.260000,Spiral,-0.082451,0.000000,0.082451,0.000000,1.000000
0.260000,Spiral,0.114021,0.000000,0.114021,0.000000,-1.000000
0.270000,Real Mode,5.133260,0.000000,5.133260,0.000000,-1.000000
0.270000,Phugoid,-0.018313,0.110771,0.112275,0.110771,0.163111
0.270000,Phugoid,-0.018313,-0.110771,0.112275,0.110771,0.163111
0.270000,Real Mode,-0.084648,0.000000,0.084648,0.000000,1.000000
0.270000,Dutch Roll,-0.297385,4.129853,4.140547,4.129853,0.071823
0.270000,Dutch Roll,-0.297385,-4.129853,4.140547,4.129853,0.071823
0.270000,Spiral,-0.389718,0.000000,0.389718,0.000000,1.000000
0.270000,Spiral,0.397102,0.000000,0.397102,0.000000,-1.000000
0.280000,Real Mode,7.662942,0.000000,7.662942,0.000000,-1.000000
0.280000,Phugoid,0.023337,0.134102,0.136118,0.134102,-0.171450
0.280000,Phugoid,0.023337,-0.134102,0.136118,0.134102,-0.171450
0.280000,Real Mode,0.027399,0.000000,0.027399,0.000000,-1.000000
0.280000,Roll,-2.500162,0.000000,2.500162,0.000000,1.000000
0.280000,Dutch Roll,0.430826,1.456423,1.518808,1.456423,-0.283660
0.280000,Dutch Roll,0.430826,-1.456423,1.518808,1.456423,-0.283660
0.280000,Spiral,0.543407,0.000000,0.543407,0.000000,-1.000000
0.290000,Phugoid,-0.022337,0.118407,0.120496,0.118407,0.185375
0.290000,Phugoid,-0.022337,-0.118407,0.120496,0.118407,0.185375
0.290000,Real Mode,-7.952331,0.000000,7.952331,0.000000,1.000000
0.290000,Real Mode,0.000039,0.000000,0.000039,0.000000,-1.000000
0.290000,Dutch Roll,0.039860,21.775113,21.775149,21.775113,-0.001831
0.290000,Dutch Roll,0.039860,-21.775113,21.775149,21.775113,-0.001831
0.290000,Spiral,-0.068328,0.000000,0.068328,0.000000,1.000000
0.290000,Spiral,-0.024489,0.000000,0.024489,0.000000,1.000000
0.300000,Phugoid,-0.024068,0.122986,0.125319,0.122986,0.192056
0.300000,Phugoid,-0.024068,-0.122986,0.125319,0.122986,0.192056
0.300000,Real Mode,-8.235137,0.000000,8.235137,0.000000,1.000000
0.300000,Real Mode,0.000000,0.000000,0.000000,0.000000,-1.000000
0.300000,Dutch Roll,0.375780,28.721199,28.723657,28.721199,-0.013083
0.300000,Dutch Roll,0.375780,-28.721199,28.723657,28.721199,-0.013083
0.300000,Spiral,-0.047362,0.000000,0.047362,0.000000,1.000000
0.300000,Spiral,-0.055985,0.000000,0.055985,0.000000,1.000000
0.310000,Short Period,-4.064624,3.240081,5.198008,3.240081,0.781958
0.310000,Short Period,-4.064624,-3.240081,5.198008,3.240081,0.781958
0.310000,Phugoid,-0.020805,0.133991,0.135596,0.133991,0.153437
0.310000,Phugoid,-0.020805,-0.133991,0.135596,0.133991,0.153437
0.310000,Dutch Roll,-0.972460,6.419475,6.492714,6.419475,0.149777
0.310000,Dutch Roll,-0.972460,-6.419475,6.492714,6.419475,0.149777
0.310000,Spiral,0.085543,0.000000,0.085543,0.000000,-1.000000
0.310000,Spiral,-0.110483,0.000000,0.110483,0.000000,1.000000
0.320000,Real Mode,-8.784127,0.000000,8.784127,0.000000,1.000000
0.320000,Phugoid,-0.024108,0.131589,0.133779,0.131589,0.180208
0.320000,Phugoid,-0.024108,-0.131589,0.133779,0.131589,0.180208
0.320000,Real Mode,-0.003153,0.000000,0.003153,0.000000,1.000000
0.320000,Dutch Roll,-0.982681,6.876826,6.946682,6.876826,0.141461
0.320000,Dutch Roll,-0.982681,-6.876826,6.946682,6.876826,0.141461
0.320000,Spiral,0.110422,0.000000,0.110422,0.000000,-1.000000
0.320000,Spiral,-0.178457,0.000000,0.178457,0.000000,1.000000
0.330000,Short Period,-4.329556,3.454746,5.538982,3.454746,0.781652
0.330000,Short Period,-4.329556,-3.454746,5.538982,3.454746,0.781652
0.330000,Phugoid,-0.018943,0.134076,0.135408,0.134076,0.139896
0.330000,Phugoid,-0.018943,-0.134076,0.135408,0.134076,0.139896
0.330000,Dutch Roll,-0.990784,7.324532,7.391239,7.324532,0.134048
0.330000,Dutch Roll,-0.990784,-7.324532,7.391239,7.324532,0.134048
0.330000,Spiral,0.124171,0.000000,0.124171,0.000000,-1.000000
0.330000,Spiral,-0.245815,0.000000,0.245815,0.000000,1.000000
0.340000,Short Period,-4.460541,3.543701,5.696862,3.543701,0.782982
0.340000,Short Period,-4.460541,-3.543701,5.696862,3.543701,0.782982
0.340000,Phugoid,-0.017781,0.129657,0.130871,0.129657,0.135870
0.340000,Phugoid,-0.017781,-0.129657,0.130871,0.129657,0.135870
0.340000,Dutch Roll,-1.027731,7.122042,7.195812,7.122042,0.142823
0.340000,Dutch Roll,-1.027731,-7.122042,7.195812,7.122042,0.142823
0.340000,Spiral,0.127289,0.000000,0.127289,0.000000,-1.000000
0.340000,Spiral,-0.271588,0.000000,0.271588,0.000000,1.000000
0.350000,Short Period,-4.591527,3.633390,5.855224,3.633390,0.784176
0.350000,Short Period,-4.591527,-3.633390,5.855224,3.633390,0.784176
0.350000,Phugoid,-0.016705,0.125557,0.126664,0.125557,0.131884
0.350000,Phugoid,-0.016705,-0.125557,0.126664,0.125557,0.131884
0.350000,Dutch Roll,-1.061855,6.941428,7.022176,6.941428,0.151214
0.350000,Dutch Roll,-1.061855,-6.941428,7.022176,6.941428,0.151214
0.350000,Spiral,0.129913,0.000000,0.129913,0.000000,-1.000000
0.350000,Spiral,-0.299001,0.000000,0.299001,0.000000,1.000000
0.360000,Short Period,-4.722515,3.723708,6.013997,3.723708,0.785254
0.360000,Short Period,-4.722515,-3.723708,6.013997,3.723708,0.785254
0.360000,Phugoid,-0.015701,0.121738,0.122746,0.121738,0.127911
0.360000,Phugoid,-0.015701,-0.121738,0.122746,0.121738,0.127911
0.360000,Dutch Roll,-1.093471,6.779188,6.866809,6.779188,0.159240
0.360000,Dutch Roll,-1.093471,-6.779188,6.866809,6.779188,0.159240
0.360000,Spiral,0.132107,0.000000,0.132107,0.000000,-1.000000
0.360000,Spiral,-0.328107,0.000000,0.328107,0.000000,1.000000
0.370000,Short Period,-4.851958,3.812223,6.170457,3.812223,0.786321
0.370000,Short Period,-4.851958,-3.812223,6.170457,3.812223,0.786321
0.370000,Phugoid,-0.014550,0.118282,0.119173,0.118282,0.122089
0.370000,Phugoid,-0.014550,-0.118282,0.119173,0.118282,0.122089
0.370000,Dutch Roll,-1.122827,6.637473,6.731775,6.637473,0.166795
0.370000,Dutch Roll,-1.122827,-6.637473,6.731775,6.637473,0.166795
0.370000,Spiral,0.133829,0.000000,0.133829,0.000000,-1.000000
0.370000,Spiral,-0.358660,0.000000,0.358660,0.000000,1.000000
0.380000,Short Period,-4.983043,3.904153,6.330334,3.904153,0.787169
0.380000,Short Period,-4.983043,-3.904153,6.330334,3.904153,0.787169
0.380000,Phugoid,-0.014015,0.114970,0.115821,0.114970,0.121005
0.380000,Phugoid,-0.014015,-0.114970,0.115821,0.114970,0.121005
0.380000,Dutch Roll,-1.150222,6.516969,6.617696,6.516969,0.173810
0.380000,Dutch Roll,-1.150222,-6.516969,6.617696,6.516969,0.173810
0.380000,Spiral,0.135067,0.000000,0.135067,0.000000,-1.000000
0.380000,Spiral,-0.390402,0.000000,0.390402,0.000000,1.000000
0.390000,Short Period,-5.114127,3.996445,6.490445,3.996445,0.787947
0.390000,Short Period,-5.114127,-3.996445,6.490445,3.996445,0.787947
0.390000,Phugoid,-0.013511,0.111849,0.112662,0.111849,0.119927
0.390000,Phugoid,-0.013511,-0.111849,0.112662,0.111849,0.119927
0.390000,Dutch Roll,-1.175838,6.406862,6.513868,6.406862,0.180513
0.390000,Dutch Roll,-1.175838,-6.406862,6.513868,6.406862,0.180513
0.390000,Spiral,-0.423868,0.000000,0.423868,0.000000,1.000000
0.390000,Spiral,0.136041,0.000000,0.136041,0.000000,-1.000000
0.400000,Short Period,-5.245211,4.089064,6.650766,4.089064,0.788663
0.400000,Short Period,-5.245211,-4.089064,6.650766,4.089064,0.788663
0.400000,Phugoid,-0.013035,0.108900,0.109677,0.108900,0.118849
0.400000,Phugoid,-0.013035,-0.108900,0.109677,0.108900,0.118849
0.400000,Dutch Roll,-1.199784,6.306036,6.419156,6.306036,0.186907
0.400000,Dutch Roll,-1.199784,-6.306036,6.419156,6.306036,0.186907
0.400000,Spiral,-0.459081,0.000000,0.459081,0.000000,1.000000
0.400000,Spiral,0.136781,0.000000,0.136781,0.000000,-1.000000
0.410000,Short Period,-5.376295,4.181977,6.811276,4.181977,0.789323
0.410000,Short Period,-5.376295,-4.181977,6.811276,4.181977,0.789323
0.410000,Phugoid,-0.012584,0.106110,0.106853,0.106110,0.117769
0.410000,Phugoid,-0.012584,-0.106110,0.106853,0.106110,0.117769
0.410000,Dutch Roll,-1.222153,6.213552,6.332605,6.213552,0.192994
0.410000,Dutch Roll,-1.222153,-6.213552,6.332605,6.213552,0.192994
0.410000,Spiral,-0.496064,0.000000,0.496064,0.000000,1.000000
0.410000,Spiral,0.137312,0.000000,0.137312,0.000000,-1.000000
0.420000,Short Period,-5.507379,4.275159,6.971959,4.275159,0.789933
0.420000,Short Period,-5.507379,-4.275159,6.971959,4.275159,0.789933
0.420000,Phugoid,-0.012155,0.103464,0.104176,0.103464,0.116682
0.420000,Phugoid,-0.012155,-0.103464,0.104176,0.103464,0.116682
0.420000,Dutch Roll,-1.243024,6.128611,6.253397,6.128611,0.198776
0.420000,Dutch Roll,-1.243024,-6.128611,6.253397,6.128611,0.198776
0.420000,Spiral,-0.534834,0.000000,0.534834,0.000000,1.000000
0.420000,Spiral,0.137659,0.000000,0.137659,0.000000,-1.000000
0.430000,Short Period,-5.637147,4.366431,7.130438,4.366431,0.790575
0.430000,Short Period,-5.637147,-4.366431,7.130438,4.366431,0.790575
0.430000,Phugoid,-0.011481,0.101021,0.101672,0.101021,0.112925
0.430000,Phugoid,-0.011481,-0.101021,0.101672,0.101021,0.112925
0.430000,Dutch Roll,-1.262486,6.051046,6.181345,6.051046,0.204241
0.430000,Dutch Roll,-1.262486,-6.051046,6.181345,6.051046,0.204241
0.430000,Spiral,-0.575344,0.000000,0.575344,0.000000,1.000000
0.430000,Spiral,0.137832,0.000000,0.137832,0.000000,-1.000000
0.440000,Short Period,-5.768289,4.460385,7.291652,4.460385,0.791081
0.440000,Short Period,-5.768289,-4.460385,7.291652,4.460385,0.791081
0.440000,Phugoid,-0.011320,0.098644,0.099292,0.098644,0.114003
0.440000,Phugoid,-0.011320,-0.098644,0.099292,0.098644,0.114003
0.440000,Dutch Roll,-1.280839,5.985039,6.120559,5.985039,0.209268
0.440000,Dutch Roll,-1.280839,-5.985039,6.120559,5.985039,0.209268
0.440000,Spiral,-0.616997,0.000000,0.616997,0.000000,1.000000
0.440000,Spiral,0.137758,0.000000,0.137758,0.000000,-1.000000
0.450000,Short Period,-5.899429,4.554524,7.452983,4.554524,0.791553
0.450000,Short Period,-5.899429,-4.554524,7.452983,4.554524,0.791553
0.450000,Phugoid,-0.011168,0.096377,0.097022,0.096377,0.115111
0.450000,Phugoid,-0.011168,-0.096377,0.097022,0.096377,0.115111
0.450000,Dutch Roll,-1.297929,5.924284,6.064797,5.924284,0.214010
0.450000,Dutch Roll,-1.297929,-5.924284,6.064797,5.924284,0.214010
0.450000,Spiral,-0.660399,0.000000,0.660399,0.000000,1.000000
0.450000,Spiral,0.137567,0.000000,0.137567,0.000000,-1.000000
0.460000,Short Period,-6.030568,4.648836,7.614422,4.648836,0.791993
0.460000,Short Period,-6.030568,-4.648836,7.614422,4.648836,0.791993
0.460000,Phugoid,-0.011027,0.094213,0.094856,0.094213,0.116246
0.460000,Phugoid,-0.011027,-0.094213,0.094856,0.094213,0.116246
0.460000,Dutch Roll,-1.313801,5.868392,6.013659,5.868392,0.218470
0.460000,Dutch Roll,-1.313801,-5.868392,6.013659,5.868392,0.218470
0.460000,Spiral,-0.705552,0.000000,0.705552,0.000000,1.000000
0.460000,Spiral,0.137272,0.000000,0.137272,0.000000,-1.000000
0.470000,Short Period,-6.161705,4.743307,7.775961,4.743307,0.792404
0.470000,Short Period,-6.161705,-4.743307,7.775961,4.743307,0.792404
0.470000,Phugoid,-0.010894,0.092145,0.092786,0.092145,0.117410
0.470000,Phugoid,-0.010894,-0.092145,0.092786,0.092145,0.117410
