time,CD,CC,CL,Cl,Cm,Cn,X,Y,Z,L,M,N
21.521000,0.080950,-0.079193,0.197056,-0.003053,-0.100337,-0.008718,-417.541155,2153.964051,5396.424410,154.946541,-8361.746473,-43.367660
21.522000,0.080951,-0.079180,0.196713,-0.003053,-0.100080,-0.008705,-417.286745,2153.657259,5387.004196,154.522021,-8340.482925,-43.305113
21.523000,0.080951,-0.079169,0.196429,-0.003053,-0.099866,-0.008692,-417.086694,2153.387396,5379.210339,154.171475,-8322.843696,-43.245978
21.524000,0.080951,-0.079159,0.196194,-0.003054,-0.099690,-0.008680,-416.932831,2153.149487,5372.797988,153.883775,-8308.283145,-43.189834
21.525000,0.080951,-0.079150,0.196002,-0.003054,-0.099544,-0.008669,-416.818260,2152.938301,5367.561048,153.649549,-8296.341991,-43.136162
21.526000,0.080951,-0.079142,0.195846,-0.003054,-0.099426,-0.008658,-416.737112,2152.750324,5363.323601,153.460801,-8286.628212,-43.084667
21.527000,0.080952,-0.079134,0.195720,-0.003054,-0.099330,-0.008648,-416.684351,2152.581605,5359.935298,153.310691,-8278.806750,-43.034950
21.528000,0.080952,-0.079127,0.195620,-0.003054,-0.099253,-0.008639,-416.655745,2152.429733,5357.269137,153.193447,-8272.594590,-42.986818
21.529000,0.080952,-0.079121,0.195542,-0.003055,-0.099193,-0.008630,-416.647655,2152.291316,5355.216865,153.104140,-8267.750490,-42.939897
21.530000,0.080952,-0.079115,0.195484,-0.003055,-0.099147,-0.008621,-416.657032,2152.164667,5353.687000,153.038613,-8264.070585,-42.894056
21.531000,0.080952,-0.079109,0.195441,-0.003055,-0.099113,-0.008612,-416.681249,2152.048034,5352.600893,152.993288,-8261.379608,-42.849136
21.532000,0.080953,-0.079104,0.195412,-0.003055,-0.099089,-0.008604,-416.718099,2151.939682,5351.892688,152.965168,-8259.530799,-42.804961
21.533000,0.080953,-0.079099,0.195394,-0.003056,-0.099073,-0.008596,-416.765685,2151.839026,5351.505194,152.951656,-8258.396709,-42.761523
21.534000,0.080953,-0.079094,0.195386,-0.003056,-0.099065,-0.008588,-416.822424,2151.744347,5351.391455,152.950611,-8257.872702,-42.718621
21.535000,0.080953,-0.079089,0.195387,-0.003056,-0.099063,-0.008581,-416.886925,2151.654879,5351.509775,152.960138,-8257.865854,-42.676195
21.536000,0.080953,-0.079085,0.195394,-0.003056,-0.099066,-0.008573,-416.958022,2151.570147,5351.825047,152.978641,-8258.297931,-42.634224
21.537000,0.080954,-0.079081,0.195408,-0.003057,-0.099073,-0.008566,-417.034741,2151.489115,5352.308365,153.004803,-8259.104520,-42.592586
21.538000,0.080954,-0.079076,0.195427,-0.003057,-0.099085,-0.008558,-417.116221,2151.411146,5352.934030,153.037454,-8260.228344,-42.551219
21.539000,0.080954,-0.079072,0.195450,-0.003057,-0.099100,-0.008551,-417.201762,2151.335799,5353.681086,153.075640,-8261.622708,-42.510085
21.540000,0.080954,-0.079068,0.195477,-0.003057,-0.099117,-0.008544,-417.290737,2151.262424,5354.530913,153.118513,-8263.246116,-42.469109
21.541000,0.080954,-0.079064,0.195507,-0.003057,-0.099137,-0.008536,-417.382650,2151.191178,5355.468379,153.165386,-8265.064844,-42.428338
21.542000,0.080955,-0.079060,0.195539,-0.003058,-0.099159,-0.008529,-417.477044,2151.121499,5356.479975,153.215644,-8267.048792,-42.387703
21.543000,0.080955,-0.079056,0.195574,-0.003058,-0.099182,-0.008522,-417.573563,2151.053413,5357.554881,153.268794,-8269.173847,-42.347225
21.544000,0.080955,-0.079052,0.195611,-0.003058,-0.099207,-0.008515,-417.671892,2150.986612,5358.683753,153.324412,-8271.419184,-42.306869
21.545000,0.080955,-0.079049,0.195650,-0.003058,-0.099233,-0.008508,-417.771773,2150.921107,5359.858761,153.382142,-8273.767356,-42.266649
21.546000,0.080955,-0.079045,0.195690,-0.003059,-0.099261,-0.008501,-417.872976,2150.856212,5361.073329,153.441681,-8276.203710,-42.226465
21.547000,0.080956,-0.079041,0.195731,-0.003059,-0.099289,-0.008494,-417.975298,2150.792480,5362.321023,153.502740,-8278.713905,-42.186415
21.548000,0.080956,-0.079037,0.195773,-0.003059,-0.099317,-0.008487,-418.078573,2150.729636,5363.596908,153.565093,-8281.286944,-42.146462
21.549000,0.080956,-0.079034,0.195816,-0.003059,-0.099347,-0.008480,-418.182630,2150.667460,5364.895976,153.628513,-8283.911665,-42.106580
21.550000,0.080956,-0.079139,0.201305,-0.003059,-0.103421,-0.008560,-423.340473,2153.620457,5517.500866,160.591906,-8623.763490,-42.318642
21.551000,0.080956,-0.079227,0.205977,-0.003059,-0.106888,-0.008626,-427.740707,2156.121241,5647.432421,166.522283,-8913.087069,-42.493131
21.552000,0.080957,-0.079302,0.209956,-0.003060,-0.109841,-0.008682,-431.496794,2158.237313,5758.087829,171.574346,-9159.453139,-42.635642
21.553000,0.080957,-0.079365,0.213345,-0.003060,-0.112355,-0.008728,-434.705199,2160.026772,5852.354723,175.879608,-9369.296873,-42.751043
21.554000,0.080957,-0.079418,0.216232,-0.003060,-0.114497,-0.008766,-437.447915,2161.538337,5932.687631,179.549866,-9548.088262,-42.843366
21.555000,0.080957,-0.079462,0.218692,-0.003060,-0.116322,-0.008797,-439.794695,2162.813467,6001.174494,182.680230,-9700.480348,-42.916043
21.556000,0.080957,-0.079500,0.220791,-0.003060,-0.117878,-0.008823,-441.804847,2163.888063,6059.590084,185.351553,-9830.428265,-42.972095
21.557000,0.080958,-0.079531,0.222581,-0.003060,-0.119206,-0.008844,-443.528782,2164.792185,6109.443098,187.632571,-9941.294197,-43.014017
21.558000,0.080958,-0.079557,0.224109,-0.003061,-0.120338,-0.008861,-445.009371,2165.551360,6152.016463,189.581740,-10035.937184,-43.043925
21.559000,0.080958,-0.079578,0.225414,-0.003061,-0.121305,-0.008874,-446.283074,2166.187833,6188.400883,191.248762,-10116.787902,-43.063705
21.560000,0.080958,-0.079596,0.226530,-0.003061,-0.122132,-0.008885,-447.380874,2166.719867,6219.523605,192.675892,-10185.912747,-43.074855
21.561000,0.080958,-0.079610,0.227484,-0.003061,-0.122839,-0.008893,-448.329106,2167.163025,6246.172582,193.899041,-10245.067702,-43.078657
21.562000,0.080958,-0.079622,0.228302,-0.003061,-0.123444,-0.008898,-449.150204,2167.530467,6269.019154,194.948805,-10295.748874,-43.076186
21.563000,0.080959,-0.079632,0.229004,-0.003062,-0.123963,-0.008902,-449.863189,2167.833770,6288.632255,195.851119,-10339.224149,-43.068419
21.564000,0.080959,-0.079639,0.229607,-0.003062,-0.124408,-0.008904,-450.484280,2168.082755,6305.496928,196.628094,-10376.574464,-43.056185
21.565000,0.080959,-0.079645,0.230125,-0.003062,-0.124791,-0.008905,-451.027224,2168.285749,6320.024308,197.298474,-10408.716051,-43.040183
21.566000,0.080959,-0.079650,0.230572,-0.003062,-0.125121,-0.008905,-451.503728,2168.449738,6332.564626,197.878228,-10436.429413,-43.020992
21.567000,0.080959,-0.079653,0.230958,-0.003062,-0.125406,-0.008904,-451.923711,2168.579693,6343.415093,198.380900,-10460.376889,-42.998955
21.568000,0.080960,-0.079656,0.231293,-0.003063,-0.125652,-0.008902,-452.295642,2168.680765,6352.828941,198.818040,-10481.122818,-42.974506
21.569000,0.080960,-0.079657,0.231583,-0.003063,-0.125866,-0.008900,-452.626731,2168.757396,6361.021730,199.199477,-10499.147587,-42.948024
21.570000,0.080960,-0.079658,0.231837,-0.003063,-0.126052,-0.008896,-452.923105,2168.813706,6368.176403,199.533557,-10514.858894,-42.919886
21.571000,0.080960,-0.079658,0.232058,-0.003063,-0.126214,-0.008893,-453.189951,2168.852417,6374.448289,199.827363,-10528.602890,-42.890290
21.572000,0.080960,-0.079657,0.232252,-0.003063,-0.126357,-0.008889,-453.431673,2168.875861,6379.969279,200.086909,-10540.673502,-42.859407
21.573000,0.080960,-0.079656,0.232424,-0.003064,-0.126482,-0.008884,-453.652035,2168.886645,6384.851693,200.317320,-10551.321041,-42.827480
21.574000,0.080961,-0.079655,0.232576,-0.003064,-0.126593,-0.008879,-453.854277,2168.887053,6389.192158,200.523005,-10560.760843,-42.794726
21.575000,0.080961,-0.079653,0.232711,-0.003064,-0.126691,-0.008874,-454.041100,2168.878119,6393.071827,200.707665,-10569.173761,-42.761186
21.576000,0.080961,-0.079651,0.232832,-0.003064,-0.126779,-0.008869,-454.214798,2168.861403,6396.559172,200.874424,-10576.712390,-42.727005
21.577000,0.080961,-0.079649,0.232942,-0.003064,-0.126858,-0.008864,-454.377333,2168.838271,6399.712674,201.025952,-10583.507056,-42.692310
21.578000,0.080961,-0.079647,0.233041,-0.003065,-0.126930,-0.008858,-454.530393,2168.809622,6402.582889,201.164555,-10589.670423,-42.657169
21.579000,0.080962,-0.079644,0.233131,-0.003065,-0.126995,-0.008852,-454.675419,2168.776393,6405.212868,201.292197,-10595.298439,-42.621664
21.580000,0.080962,-0.079641,0.233214,-0.003065,-0.127054,-0.008846,-454.813608,2168.739228,6407.638387,201.410513,-10600.470827,-42.585843
21.581000,0.080962,-0.079639,0.233291,-0.003065,-0.127109,-0.008840,-454.945968,2168.698683,6409.889652,201.520878,-10605.254903,-42.549750
21.582000,0.080962,-0.079636,0.233362,-0.003065,-0.127160,-0.008834,-455.073369,2168.655187,6411.992687,201.624482,-10609.708664,-42.513413
21.583000,0.080962,-0.079633,0.233429,-0.003066,-0.127208,-0.008828,-455.196551,2168.608878,6413.969799,201.722341,-10613.881819,-42.476820
21.584000,0.080962,-0.079629,0.233492,-0.003066,-0.127253,-0.008822,-455.316133,2168.560693,6415.839162,201.815287,-10617.814873,-42.440092
21.585000,0.080963,-0.079626,0.233552,-0.003066,-0.127295,-0.008816,-455.432662,2168.510567,6417.617344,201.904074,-10621.544746,-42.403195
21.586000,0.080963,-0.079623,0.233609,-0.003066,-0.127335,-0.008810,-455.546602,2168.458725,6419.318255,201.989338,-10625.102438,-42.366142
21.587000,0.080963,-0.079620,0.233663,-0.003067,-0.127374,-0.008803,-455.658360,2168.405446,6420.954015,202.071632,-10628.514960,-42.328960
21.588000,0.080963,-0.079617,0.233716,-0.003067,-0.127411,-0.008797,-455.768259,2168.351025,6422.534204,202.151394,-10631.803664,-42.291680
21.589000,0.080963,-0.079613,0.233767,-0.003067,-0.127446,-0.008791,-455.876569,2168.295208,6424.067216,202.229005,-10634.987250,-42.254251
21.590000,0.080964,-0.079610,0.233816,-0.003067,-0.127481,-0.008784,-455.983523,2168.238537,6425.559681,202.304771,-10638.080499,-42.216748
21.591000,0.080964,-0.079606,0.233865,-0.003067,-0.127515,-0.008778,-456.089333,2168.181255,6427.017882,202.378978,-10641.097411,-42.179200
21.592000,0.080964,-0.079603,0.233912,-0.003068,-0.127548,-0.008771,-456.194204,2168.123504,6428.447979,202.451908,-10644.051717,-42.141620
21.593000,0.080964,-0.079599,0.233958,-0.003068,-0.127580,-0.008765,-456.298240,2168.065483,6429.852917,202.523697,-10646.949973,-42.104034
21.594000,0.080964,-0.079596,0.234004,-0.003068,-0.127612,-0.008758,-456.401588,2168.006952,6431.237366,202.594555,-10649.802595,-42.066399
21.595000,0.080964,-0.079593,0.234049,-0.003068,-0.127643,-0.008752,-456.504329,2167.947857,6432.603740,202.664594,-10652.614956,-42.028702
21.596000,0.080965,-0.079589,0.234093,-0.003068,-0.127674,-0.008746,-456.606553,2167.888986,6433.954334,202.733921,-10655.392171,-41.991064
21.597000,0.080965,-0.079586,0.234137,-0.003069,-0.127705,-0.008739,-456.708336,2167.829836,6435.291722,202.802651,-10658.139980,-41.953401
21.598000,0.080965,-0.079582,0.234180,-0.003069,-0.127735,-0.008733,-456.809756,2167.770824,6436.617994,202.870881,-10660.863036,-41.915777
21.599000,0.080965,-0.079579,0.234223,-0.003069,-0.127765,-0.008726,-456.910859,2167.711700,6437.934733,202.938684,-10663.564870,-41.878149
21.600000,0.080965,-0.079254,0.220696,-0.003070,-0.117716,-0.008464,-444.347628,2158.709009,6061.837014,185.728211,-9825.111573,-40.990363
21.601000,0.080966,-0.078977,0.209203,-0.003070,-0.109180,-0.008241,-433.684757,2151.049173,5742.340596,171.106828,-9112.792950,-40.229660
21.602000,0.080966,-0.078741,0.199442,-0.003071,-0.101928,-0.008050,-424.637540,2144.530542,5470.966375,158.686756,-8507.713553,-39.576924
21.603000,0.080966,-0.078540,0.191152,-0.003071,-0.095769,-0.007886,-416.963944,2138.982136,5240.505292,148.138303,-7993.808191,-39.015975
21.604000,0.080966,-0.078369,0.184113,-0.003071,-0.090539,-0.007746,-410.458181,2134.258131,5044.827806,139.181143,-7557.417335,-38.532984
21.605000,0.080966,-0.078223,0.178137,-0.003072,-0.086098,-0.007626,-404.945305,2130.234596,4878.722866,131.576951,-7186.928294,-38.116201
21.606000,0.080967,-0.078098,0.173065,-0.003072,-0.082329,-0.007523,-400.276597,2126.806673,4737.760179,125.123107,-6872.468268,-37.755717
21.607000,0.080967,-0.077992,0.168762,-0.003073,-0.079131,-0.007434,-396.325616,2123.885056,4618.173200,119.647340,-6605.643601,-37.443082
21.608000,0.080967,-0.077901,0.165113,-0.003073,-0.076418,-0.007358,-392.984862,2121.393769,4516.759641,115.003180,-6379.318071,-37.171105
21.609000,0.080967,-0.077823,0.162019,-0.003073,-0.074117,-0.007291,-390.162945,2119.268485,4430.797057,111.066100,-6187.424768,-36.933714
21.610000,0.080967,-0.077756,0.159398,-0.003073,-0.072168,-0.007234,-387.782121,2117.453340,4357.970179,107.730184,-6024.804164,-36.725562
21.611000,0.080968,-0.077699,0.157178,-0.003074,-0.070516,-0.007184,-385.776362,2115.902389,4296.311793,104.905444,-5887.072372,-36.542349
21.612000,0.080968,-0.077650,0.155300,-0.003074,-0.069118,-0.007141,-384.089487,2114.575363,4244.148916,102.515338,-5770.501177,-36.380226
21.613000,0.080968,-0.077607,0.153712,-0.003074,-0.067936,-0.007103,-382.673739,2113.438622,4200.059027,100.494782,-5671.920524,-36.236018
21.614000,0.080968,-0.077571,0.152370,-0.003075,-0.066937,-0.007069,-381.488499,2112.464387,4162.831801,98.788402,-5588.633224,-36.107155
21.615000,0.080969,-0.077539,0.151239,-0.003075,-0.066093,-0.007040,-380.499257,2111.627910,4131.439724,97.349179,-5518.349482,-35.991273
21.616000,0.080969,-0.077512,0.150286,-0.003075,-0.065383,-0.007014,-379.676659,2110.908472,4105.008548,96.137104,-5459.121056,-35.886413
21.617000,0.080969,-0.077488,0.149484,-0.003075,-0.064784,-0.006991,-378.995736,2110.288434,4082.794796,95.118153,-5409.291116,-35.790907
21.618000,0.080969,-0.077467,0.148811,-0.003076,-0.064282,-0.006970,-378.435285,2109.752593,4064.167203,94.263430,-5367.452899,-35.703302
21.619000,0.080969,-0.077449,0.148249,-0.003076,-0.063861,-0.006951,-377.977297,2109.288811,4048.589194,93.548380,-5332.410662,-35.622487
21.620000,0.080970,-0.077433,0.147779,-0.003076,-0.063509,-0.006934,-377.606388,2108.885806,4035.602991,92.952045,-5303.144249,-35.547370
21.621000,0.080970,-0.077419,0.147388,-0.003077,-0.063216,-0.006918,-377.309524,2108.535019,4024.820111,92.456643,-5278.787931,-35.477183
21.622000,0.080970,-0.077406,0.147065,-0.003077,-0.062973,-0.006904,-377.075614,2108.228360,4015.910590,92.047066,-5258.606392,-35.411144
21.623000,0.080970,-0.077395,0.146799,-0.003077,-0.062772,-0.006890,-376.895255,2107.959205,4008.594483,91.710497,-5241.975777,-35.348628
21.624000,0.080971,-0.077385,0.146582,-0.003077,-0.062608,-0.006878,-376.760417,2107.721559,4002.632952,91.435997,-5228.363836,-35.289047
21.625000,0.080971,-0.077376,0.146406,-0.003078,-0.062474,-0.006866,-376.664298,2107.511172,3997.823218,91.214283,-5217.318685,-35.232036
21.626000,0.080971,-0.077368,0.146265,-0.003078,-0.062366,-0.006855,-376.601080,2107.323609,3993.992312,91.037432,-5208.454858,-35.177154
21.627000,0.080971,-0.077360,0.146154,-0.003078,-0.062281,-0.006845,-376.565824,2107.155329,3990.993255,90.898711,-5201.444817,-35.124063
21.628000,0.080971,-0.077353,0.146069,-0.003078,-0.062215,-0.006835,-376.554376,2107.003607,3988.702350,90.792456,-5196.012905,-35.072519
21.629000,0.080972,-0.077347,0.146005,-0.003079,-0.062164,-0.006825,-376.563165,2106.865594,3987.013493,90.713804,-5191.922668,-35.022232
21.630000,0.080972,-0.077341,0.145960,-0.003079,-0.062128,-0.006816,-376.589148,2106.739807,3985.835764,90.658593,-5188.971495,-34.973104
21.631000,0.080972,-0.077335,0.145930,-0.003079,-0.062102,-0.006807,-376.629731,2106.624176,3985.092120,90.623293,-5186.987691,-34.924925
21.632000,0.080972,-0.077329,0.145914,-0.003079,-0.062087,-0.006798,-376.682743,2106.517250,3984.717913,90.604941,-5185.827194,-34.877563
21.633000,0.080973,-0.077324,0.145909,-0.003080,-0.062080,-0.006790,-376.746336,2106.417608,3984.658238,90.601022,-5185.367645,-34.830876
21.634000,0.080973,-0.077319,0.145913,-0.003080,-0.062080,-0.006781,-376.818924,2106.324233,3984.865859,90.609370,-5185.503783,-34.784774
21.635000,0.080973,-0.077315,0.145926,-0.003080,-0.062087,-0.006773,-376.899170,2106.235891,3985.301187,90.628170,-5186.147381,-34.739123
21.636000,0.080973,-0.077310,0.145945,-0.003080,-0.062098,-0.006765,-376.985912,2106.151692,3985.929687,90.655838,-5187.221479,-34.693833
21.637000,0.080973,-0.077306,0.145971,-0.003081,-0.062114,-0.006757,-377.078187,2106.071383,3986.722511,90.691055,-5188.661788,-34.648909
21.638000,0.080974,-0.077301,0.146001,-0.003081,-0.062134,-0.006749,-377.175161,2105.994362,3987.654770,90.732679,-5190.412846,-34.604292
21.639000,0.080974,-0.077297,0.146036,-0.003081,-0.062156,-0.006741,-377.276137,2105.919977,3988.705921,90.779768,-5192.428870,-34.559912
21.640000,0.080974,-0.077293,0.146075,-0.003081,-0.062182,-0.006734,-377.380536,2105.848320,3989.858392,90.831519,-5194.670703,-34.515808
21.641000,0.080974,-0.077289,0.146116,-0.003082,-0.062210,-0.006726,-377.487825,2105.778917,3991.096436,90.887208,-5197.103256,-34.471929
21.642000,0.080975,-0.077285,0.146160,-0.003082,-0.062239,-0.006718,-377.597577,2105.711586,3992.407237,90.946250,-5199.697960,-34.428267
21.643000,0.080975,-0.077281,0.146206,-0.003082,-0.062271,-0.006711,-377.709429,2105.645525,3993.780354,91.008161,-5202.431556,-34.384710
21.644000,0.080975,-0.077277,0.146255,-0.003082,-0.062303,-0.006703,-377.823055,2105.580541,3995.206086,91.072499,-5205.282417,-34.341243
21.645000,0.080975,-0.077273,0.146304,-0.003083,-0.062337,-0.006696,-377.938209,2105.516598,3996.677027,91.138922,-5208.234046,-34.297871
21.646000,0.080975,-0.077270,0.146356,-0.003083,-0.062372,-0.006688,-378.054645,2105.453645,3998.185805,91.207095,-5211.270012,-34.254597
21.647000,0.080976,-0.077266,0.146408,-0.003083,-0.062408,-0.006681,-378.172192,2105.391619,3999.727291,91.276781,-5214.378884,-34.211418
21.648000,0.080976,-0.077262,0.146461,-0.003083,-0.062445,-0.006673,-378.290673,2105.330429,4001.296193,91.347739,-5217.548870,-34.168330
21.649000,0.080976,-0.077258,0.146516,-0.003084,-0.062482,-0.006666,-378.409950,2105.269910,4002.888453,91.419782,-5220.770926,-34.125310
21.650000,0.080976,-0.077671,0.162526,-0.003084,-0.074369,-0.006989,-393.505689,2116.800478,4448.712709,111.917334,-6214.076610,-35.245812
21.651000,0.080977,-0.078021,0.176143,-0.003083,-0.084479,-0.007262,-406.355235,2126.590322,4827.925784,129.355326,-7058.939220,-36.192141
21.652000,0.080977,-0.078318,0.187725,-0.003083,-0.093078,-0.007494,-417.294854,2134.901000,5150.506600,144.191794,-7777.596762,-36.990535
21.653000,0.080977,-0.078570,0.197578,-0.003083,-0.100392,-0.007689,-426.610497,2141.954586,5424.939282,156.816227,-8388.956105,-37.663251
21.654000,0.080977,-0.078783,0.205960,-0.003083,-0.106615,-0.007855,-434.545342,2147.940235,5658.437504,167.559843,-8909.092911,-38.229258
21.655000,0.080977,-0.078964,0.213093,-0.003084,-0.111909,-0.007994,-441.306134,2153.018147,5857.133468,176.704240,-9351.672792,-38.704587
21.656000,0.080978,-0.079117,0.219162,-0.003084,-0.116414,-0.008112,-447.068680,2157.324447,6026.241061,184.488877,-9728.314897,-39.102852
21.657000,0.080978,-0.079247,0.224328,-0.003084,-0.120248,-0.008211,-451.982462,2160.975142,6170.192768,191.117349,-10048.897019,-39.435671
21.658000,0.080978,-0.079356,0.228725,-0.003084,-0.123512,-0.008294,-456.174610,2164.068877,6292.757816,196.762809,-10321.818887,-39.712919
21.659000,0.080978,-0.079449,0.232469,-0.003084,-0.126291,-0.008364,-459.753145,2166.688738,6397.139002,201.572398,-10554.217937,-39.942873
21.660000,0.080978,-0.079527,0.235658,-0.003084,-0.128657,-0.008422,-462.809991,2168.906447,6486.060983,205.671309,-10752.166076,-40.132735
21.661000,0.080979,-0.079593,0.238375,-0.003084,-0.130672,-0.008471,-465.423265,2170.782449,6561.839260,209.165942,-10920.823403,-40.288546
21.662000,0.080979,-0.079649,0.240691,-0.003084,-0.132390,-0.008511,-467.659400,2172.367568,6626.443241,212.146800,-11064.578751,-40.415352
21.663000,0.080979,-0.079696,0.242665,-0.003085,-0.133854,-0.008545,-469.574903,2173.705508,6681.547592,214.690850,-11187.164122,-40.517519
21.664000,0.080979,-0.079735,0.244350,-0.003085,-0.135103,-0.008572,-471.217794,2174.833558,6728.575369,216.863500,-11291.750801,-40.598780
21.665000,0.080979,-0.079767,0.245787,-0.003085,-0.136169,-0.008595,-472.628899,2175.783375,6768.736256,218.720357,-11381.034575,-40.662303
21.666000,0.080979,-0.079795,0.247015,-0.003085,-0.137079,-0.008613,-473.842936,2176.581943,6803.058954,220.308711,-11457.307909,-40.710791
21.667000,0.080980,-0.079817,0.248065,-0.003085,-0.137857,-0.008627,-474.889420,2177.251361,6832.418449,221.668786,-11522.520719,-40.746409
21.668000,0.080980,-0.079836,0.248963,-0.003085,-0.138522,-0.008638,-475.793444,2177.811604,6857.557825,222.834749,-11578.328969,-40.771185
21.669000,0.080980,-0.079852,0.249733,-0.003086,-0.139091,-0.008647,-476.576350,2178.279035,6879.109466,223.835678,-11626.141933,-40.786744
21.670000,0.080980,-0.079864,0.250392,-0.003086,-0.139580,-0.008653,-477.256245,2178.667416,6897.609940,224.696246,-11667.155355,-40.794448
21.671000,0.080980,-0.079874,0.250959,-0.003086,-0.139999,-0.008658,-477.848571,2178.988072,6913.517077,225.437502,-11702.389514,-40.795390
21.672000,0.080981,-0.079883,0.251447,-0.003086,-0.140359,-0.008661,-478.366455,2179.251551,6927.219483,226.077323,-11732.710423,-40.790648
21.673000,0.080981,-0.079889,0.251867,-0.003086,-0.140669,-0.008662,-478.821020,2179.466400,6939.046664,226.630862,-11758.852389,-40.781071
21.674000,0.080981,-0.079894,0.252230,-0.003087,-0.140937,-0.008662,-479.221769,2179.639851,6949.280171,227.111071,-11781.442851,-40.767375
21.675000,0.080981,-0.079898,0.252544,-0.003087,-0.141168,-0.008662,-479.576761,2179.778756,6958.158295,227.528913,-11801.012845,-40.750280
21.676000,0.080981,-0.079900,0.252817,-0.003087,-0.141369,-0.008660,-479.892836,2179.887491,6965.884184,227.893730,-11818.015085,-40.730169
21.677000,0.080981,-0.079902,0.253055,-0.003087,-0.141544,-0.008658,-480.175842,2179.970465,6972.631137,228.213494,-11832.835772,-40.707477
21.678000,0.080982,-0.079903,0.253263,-0.003087,-0.141696,-0.008655,-480.430723,2180.031510,6978.545477,228.494937,-11845.800990,-40.682585
21.679000,0.080982,-0.079903,0.253445,-0.003088,-0.141830,-0.008652,-480.661701,2180.073690,6983.752429,228.743821,-11857.189805,-40.655789
21.680000,0.080982,-0.079903,0.253606,-0.003088,-0.141947,-0.008648,-480.872358,2180.100745,6988.357442,228.965002,-11867.237211,-40.627517
21.681000,0.080982,-0.079902,0.253748,-0.003088,-0.142051,-0.008644,-481.065759,2180.114551,6992.451578,229.162670,-11876.146143,-40.597930
21.682000,0.080982,-0.079900,0.253875,-0.003088,-0.142144,-0.008639,-481.244477,2180.117018,6996.111043,229.340330,-11884.086424,-40.567212
21.683000,0.080982,-0.079899,0.253989,-0.003088,-0.142226,-0.008634,-481.410702,2180.110037,6999.400570,229.500963,-11891.202315,-40.535564
21.684000,0.080983,-0.079897,0.254091,-0.003089,-0.142300,-0.008629,-481.566308,2180.094863,7002.375775,229.647128,-11897.617753,-40.503099
21.685000,0.080983,-0.079895,0.254184,-0.003089,-0.142367,-0.008624,-481.712908,2180.073122,7005.084180,229.781015,-11903.438649,-40.470003
21.686000,0.080983,-0.079893,0.254269,-0.003089,-0.142428,-0.008618,-481.851826,2180.045687,7007.565062,229.904431,-11908.752527,-40.436354
21.687000,0.080983,-0.079890,0.254346,-0.003089,-0.142484,-0.008613,-481.984217,2180.013122,7009.852801,230.018956,-11913.636004,-40.402188
21.688000,0.080983,-0.079888,0.254418,-0.003089,-0.142535,-0.008607,-482.111062,2179.976192,7011.976463,230.125930,-11918.153854,-40.367582
21.689000,0.080983,-0.079885,0.254485,-0.003090,-0.142583,-0.008601,-482.233195,2179.935985,7013.960438,230.226477,-11922.360431,-40.332671
21.690000,0.080984,-0.079882,0.254547,-0.003090,-0.142628,-0.008596,-482.351298,2179.892461,7015.825296,230.321542,-11926.301577,-40.297417
21.691000,0.080984,-0.079879,0.254606,-0.003090,-0.142669,-0.008590,-482.466004,2179.846909,7017.589212,230.411966,-11930.017794,-40.261997
21.692000,0.080984,-0.079876,0.254662,-0.003090,-0.142709,-0.008584,-482.577818,2179.799042,7019.267632,230.498456,-11933.543502,-40.226341
21.693000,0.080984,-0.079873,0.254715,-0.003090,-0.142747,-0.008578,-482.687159,2179.749026,7020.872996,230.581585,-11936.906429,-40.190457
21.694000,0.080984,-0.079870,0.254766,-0.003091,-0.142783,-0.008572,-482.794401,2179.697517,7022.416155,230.661855,-11940.130750,-40.154431
21.695000,0.080985,-0.079866,0.254815,-0.003091,-0.142817,-0.008565,-482.899877,2179.644707,7023.907022,230.739721,-11943.238562,-40.118280
21.696000,0.080985,-0.079863,0.254862,-0.003091,-0.142851,-0.008559,-483.003851,2179.590967,7025.353287,230.815540,-11946.247002,-40.082050
21.697000,0.080985,-0.079860,0.254908,-0.003091,-0.142883,-0.008553,-483.106515,2179.535860,7026.761026,230.889587,-11949.169607,-40.045663
21.698000,0.080985,-0.079857,0.254953,-0.003091,-0.142914,-0.008547,-483.208077,2179.480102,7028.136040,230.962133,-11952.019306,-40.009223
21.699000,0.080985,-0.079853,0.254997,-0.003092,-0.142945,-0.008541,-483.308702,2179.423369,7029.483457,231.033411,-11954.807526,-39.972671
21.700000,0.080985,-0.079738,0.250857,-0.003092,-0.139869,-0.008446,-479.468549,2176.242319,6914.243376,225.725398,-11697.749096,-39.618785
21.701000,0.080986,-0.079639,0.247344,-0.003092,-0.137258,-0.008364,-476.219057,2173.529760,6816.466393,221.222517,-11479.607520,-39.312307
21.702000,0.080986,-0.079555,0.244364,-0.003092,-0.135043,-0.008293,-473.471760,2171.215215,6733.536819,217.404210,-11294.553698,-39.046085
21.703000,0.080986,-0.079483,0.241837,-0.003093,-0.133164,-0.008232,-471.151454,2169.239056,6663.230879,214.167981,-11137.631913,-38.814087
21.704000,0.080986,-0.079421,0.239695,-0.003093,-0.131571,-0.008179,-469.194154,2167.550315,6603.656742,211.426627,-11004.626188,-38.611142
21.705000,0.080986,-0.079368,0.237880,-0.003093,-0.130222,-0.008133,-467.545511,2166.105910,6553.207390,209.106069,-10891.955259,-38.432890
21.706000,0.080986,-0.079322,0.236344,-0.003094,-0.129079,-0.008094,-466.159268,2164.869073,6510.515096,207.143256,-10796.571122,-38.275607
