Time,Range,Mx,My,Mz,Tx,Ty,Tz,q1,q2,q3,q4,q,Thrust,fuel mass,delta1,delta2,delta3,delta4
26.859000,4470.490951,13788.410153,1897.522796,6058.131594,18196.283850,1372.000000,5535.116150,0.992407,-0.020393,-0.087098,0.084416,1.000000,2063.003323,39.022271,0.044510,0.044241,-0.044510,-0.044241
26.860000,4469.795286,13788.970739,1897.638800,6058.251296,18196.149545,1372.200000,5535.240455,0.992409,-0.020397,-0.087082,0.084415,1.000000,2063.004569,39.021859,0.044495,0.044224,-0.044495,-0.044224
26.861000,4469.099608,13789.531331,1897.754805,6058.370979,18196.015235,1372.400000,5535.364765,0.992410,-0.020402,-0.087066,0.084414,1.000000,2063.005813,39.021446,0.044482,0.044209,-0.044482,-0.044209
26.862000,4468.403917,13790.091929,1897.870810,6058.490644,18195.880920,1372.600000,5535.489080,0.992411,-0.020407,-0.087050,0.084414,1.000000,2063.007058,39.021033,0.044470,0.044196,-0.044470,-0.044196
26.863000,4467.708215,13790.652534,1897.986816,6058.610289,18195.746600,1372.800000,5535.613400,0.992413,-0.020412,-0.087033,0.084413,1.000000,2063.008303,39.020621,0.044461,0.044185,-0.044461,-0.044185
26.864000,4467.012499,13791.213145,1898.102822,6058.729916,18195.612275,1373.000000,5535.737725,0.992414,-0.020417,-0.087017,0.084412,1.000000,2063.009547,39.020208,0.044452,0.044176,-0.044452,-0.044176
26.865000,4466.316772,13791.773762,1898.218829,6058.849524,18195.477945,1373.200000,5535.862055,0.992415,-0.020421,-0.087001,0.084411,1.000000,2063.010791,39.019796,0.044445,0.044168,-0.044445,-0.044168
26.866000,4465.621031,13792.334385,1898.334836,6058.969112,18195.343610,1373.400000,5535.986390,0.992417,-0.020426,-0.086985,0.084411,1.000000,2063.012035,39.019383,0.044439,0.044161,-0.044439,-0.044161
26.867000,4464.925279,13792.895015,1898.450844,6059.088682,18195.209270,1373.600000,5536.110730,0.992418,-0.020431,-0.086968,0.084410,1.000000,2063.013279,39.018970,0.044434,0.044156,-0.044434,-0.044156
26.868000,4464.229513,13793.455651,1898.566852,6059.208233,18195.074925,1373.800000,5536.235075,0.992420,-0.020436,-0.086952,0.084409,1.000000,2063.014522,39.018558,0.044429,0.044151,-0.044429,-0.044151
26.869000,4463.533736,13794.016293,1898.682861,6059.327765,18194.940575,1374.000000,5536.359425,0.992421,-0.020441,-0.086936,0.084409,1.000000,2063.015766,39.018145,0.044426,0.044146,-0.044426,-0.044146
26.870000,4462.837945,13794.576941,1898.798870,6059.447277,18194.806220,1374.200000,5536.483780,0.992422,-0.020445,-0.086920,0.084408,1.000000,2063.017009,39.017733,0.044422,0.044143,-0.044422,-0.044143
26.871000,4462.142143,13795.137596,1898.914880,6059.566771,18194.671860,1374.400000,5536.608140,0.992424,-0.020450,-0.086903,0.084407,1.000000,2063.018252,39.017320,0.044419,0.044139,-0.044419,-0.044139
26.872000,4461.446327,13795.698257,1899.030890,6059.686245,18194.537495,1374.600000,5536.732505,0.992425,-0.020455,-0.086887,0.084406,1.000000,2063.019494,39.016907,0.044417,0.044137,-0.044417,-0.044137
26.873000,4460.750499,13796.258924,1899.146900,6059.805701,18194.403125,1374.800000,5536.856875,0.992427,-0.020460,-0.086870,0.084406,1.000000,2063.020737,39.016495,0.044414,0.044134,-0.044414,-0.044134
26.874000,4460.054659,13796.819597,1899.262911,6059.925137,18194.268750,1375.000000,5536.981250,0.992428,-0.020465,-0.086854,0.084405,1.000000,2063.021979,39.016082,0.044412,0.044132,-0.044412,-0.044132
26.875000,4459.358806,13797.380276,1899.378923,6060.044555,18194.134370,1375.200000,5537.105630,0.992429,-0.020470,-0.086838,0.084404,1.000000,2063.023221,39.015670,0.044411,0.044130,-0.044411,-0.044130
26.876000,4458.662941,13797.940962,1899.494935,6060.163953,18193.999985,1375.400000,5537.230015,0.992431,-0.020474,-0.086821,0.084403,1.000000,2063.024463,39.015257,0.044409,0.044129,-0.044409,-0.044129
26.877000,4457.967063,13798.501654,1899.610947,6060.283332,18193.865595,1375.600000,5537.354405,0.992432,-0.020479,-0.086805,0.084403,1.000000,2063.025705,39.014844,0.044408,0.044127,-0.044408,-0.044127
26.878000,4457.271173,13799.062352,1899.726960,6060.402692,18193.731200,1375.800000,5537.478800,0.992434,-0.020484,-0.086789,0.084402,1.000000,2063.026947,39.014432,0.044407,0.044126,-0.044407,-0.044126
26.879000,4456.575270,13799.623057,1899.842974,6060.522033,18193.596800,1376.000000,5537.603200,0.992435,-0.020489,-0.086772,0.084401,1.000000,2063.028188,39.014019,0.044405,0.044125,-0.044405,-0.044125
26.880000,4455.879355,13800.183767,1899.958988,6060.641355,18193.462395,1376.200000,5537.727605,0.992436,-0.020494,-0.086756,0.084401,1.000000,2063.029429,39.013607,0.044404,0.044124,-0.044404,-0.044124
26.881000,4455.183427,13800.744484,1900.075002,6060.760658,18193.327985,1376.400000,5537.852015,0.992438,-0.020499,-0.086740,0.084400,1.000000,2063.030670,39.013194,0.044404,0.044123,-0.044404,-0.044123
26.882000,4454.487487,13801.305207,1900.191017,6060.879941,18193.193570,1376.600000,5537.976430,0.992439,-0.020503,-0.086723,0.084399,1.000000,2063.031911,39.012781,0.044403,0.044122,-0.044403,-0.044122
26.883000,4453.791534,13801.865937,1900.307032,6060.999206,18193.059150,1376.800000,5538.100850,0.992441,-0.020508,-0.086707,0.084398,1.000000,2063.033151,39.012369,0.044402,0.044122,-0.044402,-0.044122
26.884000,4453.095568,13802.426672,1900.423048,6061.118451,18192.924725,1377.000000,5538.225275,0.992442,-0.020513,-0.086690,0.084398,1.000000,2063.034392,39.011956,0.044401,0.044121,-0.044401,-0.044121
26.885000,4452.399590,13802.987414,1900.539065,6061.237678,18192.790295,1377.200000,5538.349705,0.992443,-0.020518,-0.086674,0.084397,1.000000,2063.035632,39.011544,0.044401,0.044120,-0.044401,-0.044120
26.886000,4451.703600,13803.548162,1900.655081,6061.356885,18192.655860,1377.400000,5538.474140,0.992445,-0.020523,-0.086658,0.084396,1.000000,2063.036872,39.011131,0.044400,0.044120,-0.044400,-0.044120
26.887000,4451.007597,13804.108916,1900.771099,6061.476073,18192.521420,1377.600000,5538.598580,0.992446,-0.020528,-0.086641,0.084396,1.000000,2063.038112,39.010718,0.044399,0.044119,-0.044399,-0.044119
26.888000,4450.311582,13804.669677,1900.887116,6061.595242,18192.386975,1377.800000,5538.723025,0.992448,-0.020533,-0.086625,0.084395,1.000000,2063.039351,39.010306,0.044399,0.044119,-0.044399,-0.044119
26.889000,4449.615554,13805.230443,1901.003135,6061.714392,18192.252525,1378.000000,5538.847475,0.992449,-0.020537,-0.086608,0.084394,1.000000,2063.040591,39.009893,0.044398,0.044118,-0.044398,-0.044118
26.890000,4448.919513,13805.791216,1901.119153,6061.833522,18192.118070,1378.200000,5538.971930,0.992450,-0.020542,-0.086592,0.084393,1.000000,2063.041830,39.009480,0.044398,0.044118,-0.044398,-0.044118
26.891000,4448.223460,13806.351996,1901.235172,6061.952634,18191.983610,1378.400000,5539.096390,0.992452,-0.020547,-0.086576,0.084393,1.000000,2063.043069,39.009068,0.044397,0.044118,-0.044397,-0.044118
26.892000,4447.527395,13806.912781,1901.351192,6062.071726,18191.849145,1378.600000,5539.220855,0.992453,-0.020552,-0.086559,0.084392,1.000000,2063.044307,39.008655,0.044397,0.044117,-0.044397,-0.044117
26.893000,4446.831317,13807.473573,1901.467212,6062.190800,18191.714675,1378.800000,5539.345325,0.992454,-0.020557,-0.086543,0.084391,1.000000,2063.045546,39.008243,0.044396,0.044117,-0.044396,-0.044117
26.894000,4446.135226,13808.034370,1901.583233,6062.309854,18191.580200,1379.000000,5539.469800,0.992456,-0.020562,-0.086526,0.084390,1.000000,2063.046784,39.007830,0.044396,0.044116,-0.044396,-0.044116
26.895000,4445.439123,13808.595174,1901.699254,6062.428889,18191.445720,1379.200000,5539.594280,0.992457,-0.020567,-0.086510,0.084390,1.000000,2063.048022,39.007417,0.044395,0.044116,-0.044395,-0.044116
26.896000,4444.743008,13809.155985,1901.815275,6062.547905,18191.311235,1379.400000,5539.718765,0.992459,-0.020571,-0.086494,0.084389,1.000000,2063.049260,39.007005,0.044395,0.044116,-0.044395,-0.044116
26.897000,4444.046880,13809.716801,1901.931297,6062.666901,18191.176745,1379.600000,5539.843255,0.992460,-0.020576,-0.086477,0.084388,1.000000,2063.050498,39.006592,0.044394,0.044115,-0.044394,-0.044115
26.898000,4443.350739,13810.277624,1902.047320,6062.785879,18191.042250,1379.800000,5539.967750,0.992461,-0.020581,-0.086461,0.084388,1.000000,2063.051736,39.006180,0.044394,0.044115,-0.044394,-0.044115
26.899000,4442.654586,13810.838453,1902.163343,6062.904837,18190.907750,1380.000000,5540.092250,0.992463,-0.020586,-0.086444,0.084387,1.000000,2063.052973,39.005767,0.044393,0.044115,-0.044393,-0.044115
26.900000,4441.958420,13811.399288,1902.279366,6063.023778,18190.773245,1380.200000,5540.216755,0.992464,-0.020591,-0.086428,0.084386,1.000000,2063.054210,39.005354,0.044667,0.044417,-0.044667,-0.044417
26.901000,4441.262242,13811.960129,1902.395390,6063.142701,18190.638735,1380.400000,5540.341265,0.992466,-0.020595,-0.086412,0.084385,1.000000,2063.055447,39.004942,0.044899,0.044674,-0.044899,-0.044674
26.902000,4440.566052,13812.520977,1902.511414,6063.261607,18190.504220,1380.600000,5540.465780,0.992467,-0.020600,-0.086397,0.084385,1.000000,2063.056684,39.004529,0.045096,0.044892,-0.045096,-0.044892
26.903000,4439.869850,13813.081830,1902.627439,6063.380498,18190.369700,1380.800000,5540.590300,0.992468,-0.020604,-0.086383,0.084384,1.000000,2063.057921,39.004117,0.045264,0.045078,-0.045264,-0.045078
26.904000,4439.173635,13813.642690,1902.743464,6063.499373,18190.235175,1381.000000,5540.714825,0.992469,-0.020608,-0.086369,0.084383,1.000000,2063.059157,39.003704,0.045406,0.045236,-0.045406,-0.045236
26.905000,4438.477409,13814.203555,1902.859490,6063.618233,18190.100645,1381.200000,5540.839355,0.992470,-0.020612,-0.086355,0.084382,1.000000,2063.060393,39.003291,0.045527,0.045370,-0.045527,-0.045370
26.906000,4437.781171,13814.764427,1902.975516,6063.737078,18189.966110,1381.400000,5540.963890,0.992472,-0.020616,-0.086342,0.084381,1.000000,2063.061630,39.002879,0.045630,0.045483,-0.045630,-0.045483
26.907000,4437.084920,13815.325305,1903.091543,6063.855910,18189.831570,1381.600000,5541.088430,0.992473,-0.020620,-0.086329,0.084380,1.000000,2063.062866,39.002466,0.045717,0.045580,-0.045717,-0.045580
26.908000,4436.388659,13815.886189,1903.207570,6063.974727,18189.697025,1381.800000,5541.212975,0.992474,-0.020623,-0.086317,0.084379,1.000000,2063.064101,39.002053,0.045791,0.045662,-0.045791,-0.045662
26.909000,4435.692385,13816.447079,1903.323597,6064.093531,18189.562475,1382.000000,5541.337525,0.992475,-0.020627,-0.086304,0.084379,1.000000,2063.065337,39.001641,0.045854,0.045732,-0.045854,-0.045732
26.910000,4434.996100,13817.007975,1903.439625,6064.212320,18189.427920,1382.200000,5541.462080,0.992476,-0.020630,-0.086292,0.084378,1.000000,2063.066573,39.001228,0.045907,0.045791,-0.045907,-0.045791
26.911000,4434.299803,13817.568877,1903.555654,6064.331097,18189.293360,1382.400000,5541.586640,0.992477,-0.020634,-0.086280,0.084377,1.000000,2063.067808,39.000816,0.045952,0.045841,-0.045952,-0.045841
26.912000,4433.603494,13818.129785,1903.671683,6064.449860,18189.158795,1382.600000,5541.711205,0.992478,-0.020637,-0.086268,0.084376,1.000000,2063.069043,39.000403,0.045991,0.045884,-0.045991,-0.045884
26.913000,4432.907174,13818.690699,1903.787712,6064.568611,18189.024225,1382.800000,5541.835775,0.992479,-0.020641,-0.086256,0.084375,1.000000,2063.070279,38.999990,0.046023,0.045920,-0.046023,-0.045920
26.914000,4432.210842,13819.251619,1903.903742,6064.687348,18188.889650,1383.000000,5541.960350,0.992480,-0.020644,-0.086244,0.084374,1.000000,2063.071514,38.999578,0.046050,0.045950,-0.046050,-0.045950
26.915000,4431.514498,13819.812545,1904.019772,6064.806072,18188.755070,1383.200000,5542.084930,0.992481,-0.020647,-0.086233,0.084373,1.000000,2063.072748,38.999165,0.046074,0.045976,-0.046074,-0.045976
26.916000,4430.818143,13820.373477,1904.135803,6064.924783,18188.620485,1383.400000,5542.209515,0.992482,-0.020651,-0.086221,0.084372,1.000000,2063.073983,38.998753,0.046093,0.045998,-0.046093,-0.045998
26.917000,4430.121776,13820.934415,1904.251834,6065.043482,18188.485895,1383.600000,5542.334105,0.992483,-0.020654,-0.086209,0.084371,1.000000,2063.075218,38.998340,0.046110,0.046017,-0.046110,-0.046017
26.918000,4429.425398,13821.495359,1904.367866,6065.162168,18188.351300,1383.800000,5542.458700,0.992484,-0.020657,-0.086198,0.084370,1.000000,2063.076452,38.997927,0.046124,0.046032,-0.046124,-0.046032
26.919000,4428.729008,13822.056309,1904.483898,6065.280841,18188.216700,1384.000000,5542.583300,0.992485,-0.020660,-0.086186,0.084369,1.000000,2063.077687,38.997515,0.046135,0.046045,-0.046135,-0.046045
26.920000,4428.032607,13822.617265,1904.599931,6065.399501,18188.082095,1384.200000,5542.707905,0.992486,-0.020664,-0.086175,0.084368,1.000000,2063.078921,38.997102,0.046145,0.046057,-0.046145,-0.046057
26.921000,4427.336194,13823.178228,1904.715964,6065.518149,18187.947485,1384.400000,5542.832515,0.992487,-0.020667,-0.086163,0.084367,1.000000,2063.080155,38.996689,0.046153,0.046066,-0.046153,-0.046066
26.922000,4426.639769,13823.739196,1904.831997,6065.636784,18187.812870,1384.600000,5542.957130,0.992488,-0.020670,-0.086152,0.084366,1.000000,2063.081389,38.996277,0.046160,0.046074,-0.046160,-0.046074
26.923000,4425.943333,13824.300170,1904.948031,6065.755406,18187.678250,1384.800000,5543.081750,0.992489,-0.020673,-0.086140,0.084366,1.000000,2063.082623,38.995864,0.046166,0.046080,-0.046166,-0.046080
26.924000,4425.246885,13824.861150,1905.064065,6065.874016,18187.543625,1385.000000,5543.206375,0.992490,-0.020677,-0.086129,0.084365,1.000000,2063.083856,38.995452,0.046170,0.046086,-0.046170,-0.046086
26.925000,4424.550426,13825.422136,1905.180100,6065.992613,18187.408995,1385.200000,5543.331005,0.992491,-0.020680,-0.086118,0.084364,1.000000,2063.085090,38.995039,0.046174,0.046090,-0.046174,-0.046090
26.926000,4423.853955,13825.983128,1905.296135,6066.111198,18187.274360,1385.400000,5543.455640,0.992492,-0.020683,-0.086106,0.084363,1.000000,2063.086323,38.994626,0.046177,0.046094,-0.046177,-0.046094
26.927000,4423.157473,13826.544126,1905.412171,6066.229770,18187.139720,1385.600000,5543.580280,0.992493,-0.020686,-0.086095,0.084362,1.000000,2063.087556,38.994214,0.046180,0.046097,-0.046180,-0.046097
26.928000,4422.460979,13827.105131,1905.528207,6066.348330,18187.005075,1385.800000,5543.704925,0.992494,-0.020690,-0.086084,0.084361,1.000000,2063.088790,38.993801,0.046182,0.046100,-0.046182,-0.046100
26.929000,4421.764474,13827.666141,1905.644244,6066.466877,18186.870425,1386.000000,5543.829575,0.992495,-0.020693,-0.086072,0.084360,1.000000,2063.090023,38.993389,0.046184,0.046102,-0.046184,-0.046102
26.930000,4421.067957,13828.227157,1905.760281,6066.585411,18186.735770,1386.200000,5543.954230,0.992496,-0.020696,-0.086061,0.084359,1.000000,2063.091256,38.992976,0.046185,0.046103,-0.046185,-0.046103
26.931000,4420.371429,13828.788179,1905.876319,6066.703933,18186.601110,1386.400000,5544.078890,0.992497,-0.020699,-0.086050,0.084358,1.000000,2063.092488,38.992563,0.046186,0.046104,-0.046186,-0.046104
26.932000,4419.674889,13829.349207,1905.992357,6066.822443,18186.466445,1386.600000,5544.203555,0.992498,-0.020702,-0.086038,0.084357,1.000000,2063.093721,38.992151,0.046186,0.046105,-0.046186,-0.046105
26.933000,4418.978337,13829.910241,1906.108395,6066.940940,18186.331775,1386.800000,5544.328225,0.992499,-0.020706,-0.086027,0.084356,1.000000,2063.094953,38.991738,0.046187,0.046106,-0.046187,-0.046106
26.934000,4418.281774,13830.471281,1906.224434,6067.059424,18186.197100,1387.000000,5544.452900,0.992500,-0.020709,-0.086016,0.084355,1.000000,2063.096186,38.991325,0.046187,0.046107,-0.046187,-0.046107
26.935000,4417.585200,13831.032328,1906.340473,6067.177896,18186.062420,1387.200000,5544.577580,0.992501,-0.020712,-0.086004,0.084354,1.000000,2063.097418,38.990913,0.046187,0.046107,-0.046187,-0.046107
26.936000,4416.888614,13831.593380,1906.456513,6067.296356,18185.927735,1387.400000,5544.702265,0.992502,-0.020715,-0.085993,0.084353,1.000000,2063.098650,38.990500,0.046187,0.046107,-0.046187,-0.046107
26.937000,4416.192016,13832.154438,1906.572553,6067.414802,18185.793045,1387.600000,5544.826955,0.992503,-0.020718,-0.085982,0.084352,1.000000,2063.099882,38.990088,0.046187,0.046107,-0.046187,-0.046107
26.938000,4415.495407,13832.715502,1906.688594,6067.533237,18185.658350,1387.800000,5544.951650,0.992504,-0.020722,-0.085970,0.084351,1.000000,2063.101114,38.989675,0.046186,0.046107,-0.046186,-0.046107
26.939000,4414.798786,13833.276572,1906.804635,6067.651658,18185.523650,1388.000000,5545.076350,0.992505,-0.020725,-0.085959,0.084350,1.000000,2063.102346,38.989262,0.046186,0.046107,-0.046186,-0.046107
26.940000,4414.102154,13833.837648,1906.920676,6067.770068,18185.388945,1388.200000,5545.201055,0.992506,-0.020728,-0.085948,0.084349,1.000000,2063.103577,38.988850,0.046185,0.046106,-0.046185,-0.046106
26.941000,4413.405510,13834.398731,1907.036718,6067.888464,18185.254235,1388.400000,5545.325765,0.992507,-0.020731,-0.085936,0.084348,1.000000,2063.104809,38.988437,0.046185,0.046106,-0.046185,-0.046106
26.942000,4412.708855,13834.959819,1907.152761,6068.006849,18185.119520,1388.600000,5545.450480,0.992508,-0.020734,-0.085925,0.084347,1.000000,2063.106040,38.988024,0.046184,0.046106,-0.046184,-0.046106
26.943000,4412.012188,13835.520913,1907.268804,6068.125220,18184.984800,1388.800000,5545.575200,0.992509,-0.020738,-0.085914,0.084346,1.000000,2063.107271,38.987612,0.046184,0.046105,-0.046184,-0.046105
26.944000,4411.315510,13836.082013,1907.384847,6068.243579,18184.850075,1389.000000,5545.699925,0.992510,-0.020741,-0.085902,0.084345,1.000000,2063.108502,38.987199,0.046183,0.046105,-0.046183,-0.046105
26.945000,4410.618820,13836.643119,1907.500891,6068.361926,18184.715345,1389.200000,5545.824655,0.992511,-0.020744,-0.085891,0.084345,1.000000,2063.109733,38.986787,0.046182,0.046104,-0.046182,-0.046104
26.946000,4409.922119,13837.204231,1907.616935,6068.480260,18184.580610,1389.400000,5545.949390,0.992512,-0.020747,-0.085880,0.084344,1.000000,2063.110964,38.986374,0.046182,0.046104,-0.046182,-0.046104
26.947000,4409.225406,13837.765350,1907.732980,6068.598581,18184.445870,1389.600000,5546.074130,0.992513,-0.020751,-0.085868,0.084343,1.000000,2063.112195,38.985961,0.046181,0.046103,-0.046181,-0.046103
26.948000,4408.528681,13838.326474,1907.849025,6068.716890,18184.311125,1389.800000,5546.198875,0.992514,-0.020754,-0.085857,0.084342,1.000000,2063.113425,38.985549,0.046180,0.046102,-0.046180,-0.046102
26.949000,4407.831945,13838.887604,1907.965070,6068.835187,18184.176375,1390.000000,5546.323625,0.992515,-0.020757,-0.085846,0.084341,1.000000,2063.114656,38.985136,0.046179,0.046102,-0.046179,-0.046102
26.950000,4407.135198,13839.448740,1908.081116,6068.953470,18184.041620,1390.200000,5546.448380,0.992516,-0.020760,-0.085834,0.084340,1.000000,2063.115886,38.984724,0.046024,0.045930,-0.046024,-0.045930
26.951000,4406.438438,13840.009882,1908.197162,6069.071740,18183.906860,1390.400000,5546.573140,0.992517,-0.020764,-0.085823,0.084339,1.000000,2063.117116,38.984311,0.045891,0.045784,-0.045891,-0.045784
26.952000,4405.741667,13840.571031,1908.313209,6069.189995,18183.772095,1390.600000,5546.697905,0.992518,-0.020767,-0.085811,0.084338,1.000000,2063.118346,38.983898,0.045778,0.045660,-0.045778,-0.045660
26.953000,4405.044885,13841.132185,1908.429256,6069.308236,18183.637325,1390.800000,5546.822675,0.992519,-0.020771,-0.085798,0.084337,1.000000,2063.119576,38.983486,0.045683,0.045554,-0.045683,-0.045554
26.954000,4404.348090,13841.693345,1908.545304,6069.426463,18183.502550,1391.000000,5546.947450,0.992520,-0.020774,-0.085785,0.084336,1.000000,2063.120806,38.983073,0.045601,0.045464,-0.045601,-0.045464
26.955000,4403.651284,13842.254512,1908.661352,6069.544674,18183.367770,1391.200000,5547.072230,0.992522,-0.020778,-0.085772,0.084335,1.000000,2063.122035,38.982660,0.045531,0.045388,-0.045531,-0.045388
26.956000,4402.954466,13842.815684,1908.777401,6069.662871,18183.232985,1391.400000,5547.197015,0.992523,-0.020782,-0.085759,0.084334,1.000000,2063.123265,38.982248,0.045472,0.045323,-0.045472,-0.045323
26.957000,4402.257636,13843.376862,1908.893450,6069.781052,18183.098195,1391.600000,5547.321805,0.992524,-0.020786,-0.085746,0.084333,1.000000,2063.124494,38.981835,0.045422,0.045267,-0.045422,-0.045267
26.958000,4401.560794,13843.938047,1909.009499,6069.899217,18182.963400,1391.800000,5547.446600,0.992525,-0.020790,-0.085732,0.084333,1.000000,2063.125723,38.981423,0.045379,0.045220,-0.045379,-0.045220
26.959000,4400.863940,13844.499238,1909.125549,6070.017367,18182.828600,1392.000000,5547.571400,0.992526,-0.020793,-0.085719,0.084332,1.000000,2063.126952,38.981010,0.045342,0.045180,-0.045342,-0.045180
26.960000,4400.167074,13845.060434,1909.241599,6070.135501,18182.693795,1392.200000,5547.696205,0.992527,-0.020797,-0.085705,0.084331,1.000000,2063.128181,38.980597,0.045311,0.045145,-0.045311,-0.045145
26.961000,4399.470196,13845.621637,1909.357650,6070.253620,18182.558985,1392.400000,5547.821015,0.992528,-0.020801,-0.085691,0.084330,1.000000,2063.129409,38.980185,0.045284,0.045116,-0.045284,-0.045116
26.962000,4398.773306,13846.182846,1909.473701,6070.371722,18182.424170,1392.600000,5547.945830,0.992530,-0.020805,-0.085677,0.084329,1.000000,2063.130638,38.979772,0.045261,0.045091,-0.045261,-0.045091
26.963000,4398.076404,13846.744061,1909.589752,6070.489808,18182.289350,1392.800000,5548.070650,0.992531,-0.020810,-0.085663,0.084328,1.000000,2063.131866,38.979359,0.045242,0.045070,-0.045242,-0.045070
26.964000,4397.379490,13847.305282,1909.705804,6070.607878,18182.154525,1393.000000,5548.195475,0.992532,-0.020814,-0.085649,0.084327,1.000000,2063.133094,38.978947,0.045225,0.045052,-0.045225,-0.045052
26.965000,4396.682564,13847.866509,1909.821857,6070.725933,18182.019695,1393.200000,5548.320305,0.992533,-0.020818,-0.085635,0.084327,1.000000,2063.134322,38.978534,0.045211,0.045036,-0.045211,-0.045036
26.966000,4395.985626,13848.427742,1909.937909,6070.843971,18181.884860,1393.400000,5548.445140,0.992534,-0.020822,-0.085621,0.084326,1.000000,2063.135550,38.978122,0.045199,0.045023,-0.045199,-0.045023
26.967000,4395.288676,13848.988981,1910.053963,6070.961992,18181.750020,1393.600000,5548.569980,0.992536,-0.020826,-0.085607,0.084325,1.000000,2063.136777,38.977709,0.045188,0.045012,-0.045188,-0.045012
26.968000,4394.591714,13849.550226,1910.170016,6071.079998,18181.615175,1393.800000,5548.694825,0.992537,-0.020830,-0.085593,0.084324,1.000000,2063.138005,38.977296,0.045179,0.045002,-0.045179,-0.045002
26.969000,4393.894740,13850.111477,1910.286070,6071.197987,18181.480325,1394.000000,5548.819675,0.992538,-0.020834,-0.085579,0.084323,1.000000,2063.139232,38.976884,0.045172,0.044994,-0.045172,-0.044994
26.970000,4393.197753,13850.672735,1910.402125,6071.315960,18181.345470,1394.200000,5548.944530,0.992539,-0.020838,-0.085565,0.084322,1.000000,2063.140459,38.976471,0.045165,0.044987,-0.045165,-0.044987
26.971000,4392.500755,13851.233998,1910.518180,6071.433916,18181.210610,1394.400000,5549.069390,0.992540,-0.020842,-0.085551,0.084322,1.000000,2063.141686,38.976058,0.045159,0.044980,-0.045159,-0.044980
26.972000,4391.803745,13851.795268,1910.634235,6071.551857,18181.075745,1394.600000,5549.194255,0.992542,-0.020847,-0.085536,0.084321,1.000000,2063.142913,38.975646,0.045154,0.044975,-0.045154,-0.044975
26.973000,4391.106722,13852.356543,1910.750291,6071.669781,18180.940875,1394.800000,5549.319125,0.992543,-0.020851,-0.085522,0.084320,1.000000,2063.144139,38.975233,0.045150,0.044971,-0.045150,-0.044971
26.974000,4390.409688,13852.917825,1910.866347,6071.787688,18180.806000,1395.000000,5549.444000,0.992544,-0.020855,-0.085508,0.084319,1.000000,2063.145366,38.974820,0.045146,0.044967,-0.045146,-0.044967
26.975000,4389.712641,13853.479113,1910.982403,6071.905579,18180.671120,1395.200000,5549.568880,0.992545,-0.020859,-0.085494,0.084318,1.000000,2063.146592,38.974408,0.045143,0.044963,-0.045143,-0.044963
26.976000,4389.015582,13854.040407,1911.098460,6072.023454,18180.536235,1395.400000,5549.693765,0.992547,-0.020863,-0.085479,0.084317,1.000000,2063.147818,38.973995,0.045140,0.044960,-0.045140,-0.044960
26.977000,4388.318512,13854.601707,1911.214518,6072.141312,18180.401345,1395.600000,5549.818655,0.992548,-0.020867,-0.085465,0.084317,1.000000,2063.149044,38.973583,0.045137,0.044957,-0.045137,-0.044957
26.978000,4387.621429,13855.163012,1911.330575,6072.259154,18180.266450,1395.800000,5549.943550,0.992549,-0.020871,-0.085451,0.084316,1.000000,2063.150270,38.973170,0.045135,0.044955,-0.045135,-0.044955
26.979000,4386.924334,13855.724325,1911.446634,6072.376980,18180.131550,1396.000000,5550.068450,0.992550,-0.020876,-0.085436,0.084315,1.000000,2063.151495,38.972757,0.045133,0.044953,-0.045133,-0.044953
26.980000,4386.227227,13856.285643,1911.562692,6072.494789,18179.996645,1396.200000,5550.193355,0.992551,-0.020880,-0.085422,0.084314,1.000000,2063.152721,38.972345,0.045131,0.044951,-0.045131,-0.044951
26.981000,4385.530108,13856.846967,1911.678751,6072.612581,18179.861735,1396.400000,5550.318265,0.992553,-0.020884,-0.085408,0.084313,1.000000,2063.153946,38.971932,0.045130,0.044950,-0.045130,-0.044950
26.982000,4384.832976,13857.408297,1911.794811,6072.730358,18179.726820,1396.600000,5550.443180,0.992554,-0.020888,-0.085394,0.084312,1.000000,2063.155171,38.971519,0.045128,0.044948,-0.045128,-0.044948
26.983000,4384.135833,13857.969633,1911.910870,6072.848117,18179.591900,1396.800000,5550.568100,0.992555,-0.020892,-0.085379,0.084312,1.000000,2063.156396,38.971107,0.045127,0.044947,-0.045127,-0.044947
26.984000,4383.438678,13858.530976,1912.026931,6072.965861,18179.456975,1397.000000,5550.693025,0.992556,-0.020896,-0.085365,0.084311,1.000000,2063.157620,38.970694,0.045126,0.044946,-0.045126,-0.044946
26.985000,4382.741510,13859.092324,1912.142991,6073.083588,18179.322045,1397.200000,5550.817955,0.992557,-0.020901,-0.085351,0.084310,1.000000,2063.158845,38.970282,0.045124,0.044945,-0.045124,-0.044945
26.986000,4382.044331,13859.653679,1912.259052,6073.201298,18179.187110,1397.400000,5550.942890,0.992559,-0.020905,-0.085336,0.084309,1.000000,2063.160069,38.969869,0.045123,0.044944,-0.045123,-0.044944
26.987000,4381.347139,13860.215039,1912.375114,6073.318992,18179.052170,1397.600000,5551.067830,0.992560,-0.020909,-0.085322,0.084308,1.000000,2063.161294,38.969456,0.045122,0.044943,-0.045122,-0.044943
26.988000,4380.649935,13860.776406,1912.491176,6073.436670,18178.917225,1397.800000,5551.192775,0.992561,-0.020913,-0.085308,0.084307,1.000000,2063.162518,38.969044,0.045121,0.044942,-0.045121,-0.044942
