time,tpx,px,mpx,tvx,vx,mbax
0.404000,202.200942,202.015702,nan,499.993416,499.994086,-0.024033
0.405000,202.701435,202.515696,nan,499.993395,499.994035,-0.051049
0.406000,203.201929,203.015690,nan,499.993374,499.994019,-0.016747
0.407000,203.702422,203.515684,nan,499.993353,499.994009,-0.010598
0.408000,204.202916,204.015678,nan,499.993331,499.993985,-0.024210
0.409000,204.703409,204.515672,nan,499.993310,499.993966,-0.019579
0.410000,205.203902,205.015666,nan,499.993289,499.993932,-0.034384
0.411000,205.704395,205.515660,nan,499.993268,499.993900,-0.032661
0.412000,206.204889,206.015653,nan,499.993246,499.993858,-0.043321
0.413000,206.705382,206.515647,nan,499.993225,499.993866,0.008057
0.414000,207.205875,207.015641,nan,499.993204,499.993844,-0.022809
0.415000,207.706368,207.515635,nan,499.993182,499.993830,-0.014159
0.416000,208.206861,208.015629,nan,499.993161,499.993791,-0.039969
0.417000,208.707354,208.515623,nan,499.993139,499.993782,-0.010089
0.418000,209.207848,209.015616,nan,499.993118,499.993771,-0.011259
0.419000,209.708341,209.515610,nan,499.993096,499.993738,-0.033299
0.420000,210.208834,210.015604,nan,499.993075,499.993699,-0.039553
0.421000,210.709327,210.515597,nan,499.993053,499.993690,-0.009893
0.422000,211.209820,211.015591,nan,499.993032,499.993688,-0.002872
0.423000,211.710313,211.515585,nan,499.993010,499.993657,-0.031667
0.424000,212.210806,212.015579,nan,499.992988,499.993672,0.014059
0.425000,212.711299,212.515572,nan,499.992967,499.993665,-0.007278
0.426000,213.211792,213.015566,nan,499.992945,499.993672,0.006142
0.427000,213.712285,213.515560,nan,499.992923,499.993674,0.001389
0.428000,214.212778,214.015553,nan,499.992902,499.993666,-0.009364
0.429000,214.713270,214.515547,nan,499.992880,499.993648,-0.018454
0.430000,215.213763,215.015540,nan,499.992858,499.993610,-0.038857
0.431000,215.714256,215.515534,nan,499.992836,499.993591,-0.018863
0.432000,216.214749,216.015528,nan,499.992814,499.993583,-0.009432
0.433000,216.715242,216.515521,nan,499.992792,499.993579,-0.004514
0.434000,217.215734,217.015515,nan,499.992770,499.993568,-0.011253
0.435000,217.716227,217.515508,nan,499.992748,499.993564,-0.005007
0.436000,218.216720,218.015502,nan,499.992726,499.993540,-0.024297
0.437000,218.717213,218.515495,nan,499.992704,499.993522,-0.017869
0.438000,219.217705,219.015489,nan,499.992682,499.993484,-0.038652
0.439000,219.718198,219.515482,nan,499.992659,499.993483,-0.001506
0.440000,220.218691,220.015476,nan,499.992637,499.993481,-0.002792
0.441000,220.719183,220.515469,nan,499.992615,499.993463,-0.018312
0.442000,221.219676,221.015463,nan,499.992593,499.993443,-0.020813
0.443000,221.720168,221.515456,nan,499.992570,499.993463,0.019247
0.444000,222.220661,222.015450,nan,499.992548,499.993442,-0.021240
0.445000,222.721153,222.515443,nan,499.992526,499.993427,-0.016557
0.446000,223.221646,223.015437,nan,499.992503,499.993415,-0.011975
0.447000,223.722138,223.515430,nan,499.992481,499.993421,0.004606
0.448000,224.222631,224.015423,nan,499.992458,499.993388,-0.033315
0.449000,224.723123,224.515417,nan,499.992436,499.993397,0.008519
0.450000,225.223616,225.015410,nan,499.992413,499.993373,-0.024595
0.451000,225.724108,225.515404,nan,499.992390,499.993361,-0.012541
0.452000,226.224600,226.015397,nan,499.992368,499.993355,-0.006646
0.453000,226.725093,226.515390,nan,499.992345,499.993365,0.009329
0.454000,227.225585,227.015384,nan,499.992323,499.993368,0.002373
0.455000,227.726077,227.515377,nan,499.992300,499.993325,-0.043142
0.456000,228.226570,228.015370,nan,499.992278,499.993305,-0.021041
0.457000,228.727062,228.515364,nan,499.992255,499.993298,-0.006819
0.458000,229.227554,229.015357,nan,499.992233,499.993311,0.011558
0.459000,229.728046,229.515350,nan,499.992210,499.993282,-0.028758
0.460000,230.228538,230.015344,nan,499.992188,499.993278,-0.004847
0.461000,230.729031,230.515337,nan,499.992165,499.993270,-0.008708
0.462000,231.229523,231.015330,nan,499.992143,499.993254,-0.017029
0.463000,231.730015,231.515323,nan,499.992120,499.993254,-0.000101
0.464000,232.230507,232.015317,nan,499.992098,499.993252,-0.002959
0.465000,232.730999,232.515310,nan,499.992076,499.993251,-0.001217
0.466000,233.231491,233.015303,nan,499.992053,499.993227,-0.024778
0.467000,233.731983,233.515296,nan,499.992031,499.993195,-0.032804
0.468000,234.232475,234.015289,nan,499.992009,499.993174,-0.021842
0.469000,234.732967,234.515283,nan,499.991987,499.993170,-0.004180
0.470000,235.233459,235.015276,nan,499.991965,499.993137,-0.033387
0.471000,235.733951,235.515269,nan,499.991943,499.993136,-0.001121
0.472000,236.234443,236.015262,nan,499.991921,499.993128,-0.009190
0.473000,236.734935,236.515255,nan,499.991899,499.993147,0.018484
0.474000,237.235427,237.015248,nan,499.991878,499.993111,-0.035827
0.475000,237.735918,237.515241,nan,499.991856,499.993105,-0.006939
0.476000,238.236410,238.015235,nan,499.991834,499.993114,0.009148
0.477000,238.736902,238.515228,nan,499.991813,499.993116,0.001497
0.478000,239.237394,239.015221,nan,499.991791,499.993093,-0.023032
0.479000,239.737886,239.515214,nan,499.991770,499.993059,-0.035107
0.480000,240.238377,240.015207,nan,499.991748,499.993043,-0.015969
0.481000,240.738869,240.515200,nan,499.991727,499.993018,-0.025073
0.482000,241.239361,241.015193,nan,499.991706,499.993011,-0.007973
0.483000,241.739852,241.515186,nan,499.991685,499.992994,-0.017357
0.484000,242.240344,242.015179,nan,499.991664,499.992955,-0.039092
0.485000,242.740836,242.515172,nan,499.991643,499.992926,-0.029263
0.486000,243.241327,243.015165,nan,499.991622,499.992904,-0.022090
0.487000,243.741819,243.515158,nan,499.991601,499.992866,-0.038435
0.488000,244.242311,244.015150,nan,499.991581,499.992839,-0.028177
0.489000,244.742802,244.515143,nan,499.991560,499.992822,-0.016841
0.490000,245.243294,245.015136,nan,499.991539,499.992786,-0.036211
0.491000,245.743785,245.515129,nan,499.991519,499.992741,-0.045546
0.492000,246.244277,246.015122,nan,499.991498,499.992721,-0.020478
0.493000,246.744768,246.515114,nan,499.991478,499.992706,-0.014762
0.494000,247.245260,247.015107,nan,499.991458,499.992674,-0.032380
0.495000,247.745751,247.515100,nan,499.991438,499.992688,0.013485
0.496000,248.246242,248.015092,nan,499.991418,499.992660,-0.028100
0.497000,248.746734,248.515085,nan,499.991398,499.992653,-0.007399
0.498000,249.247225,249.015078,nan,499.991378,499.992641,-0.012636
0.499000,249.747716,249.515070,nan,499.991358,499.992605,-0.036303
0.500000,250.248208,250.232205,250.232639,499.991338,500.426112,-0.016876
0.501000,250.748699,250.732631,nan,499.991318,500.426095,-0.018012
0.502000,251.249190,251.233058,nan,499.991298,500.426077,-0.018807
0.503000,251.749682,251.733484,nan,499.991279,500.426054,-0.023429
0.504000,252.250173,252.233910,nan,499.991259,500.426031,-0.023842
0.505000,252.750664,252.734336,nan,499.991239,500.426009,-0.022410
0.506000,253.251155,253.234762,nan,499.991219,500.425982,-0.027966
0.507000,253.751647,253.735188,nan,499.991200,500.425985,0.002820
0.508000,254.252138,254.235614,nan,499.991180,500.425983,-0.002675
0.509000,254.752629,254.736040,nan,499.991160,500.425966,-0.017758
0.510000,255.253120,255.236466,nan,499.991141,500.425934,-0.032033
0.511000,255.753611,255.736892,nan,499.991121,500.425927,-0.007151
0.512000,256.254102,256.237317,nan,499.991101,500.425916,-0.011711
0.513000,256.754593,256.737743,nan,499.991082,500.425895,-0.021571
0.514000,257.255084,257.238169,nan,499.991062,500.425884,-0.011782
0.515000,257.755575,257.738595,nan,499.991043,500.425864,-0.019988
0.516000,258.256066,258.239021,nan,499.991023,500.425854,-0.010414
0.517000,258.756557,258.739447,nan,499.991004,500.425841,-0.013934
0.518000,259.257048,259.239873,nan,499.990985,500.425836,-0.005297
0.519000,259.757539,259.740298,nan,499.990965,500.425832,-0.004249
0.520000,260.258030,260.240724,nan,499.990946,500.425847,0.014308
0.521000,260.758521,260.741150,nan,499.990927,500.425839,-0.008033
0.522000,261.259012,261.241576,nan,499.990907,500.425819,-0.019990
0.523000,261.759503,261.742002,nan,499.990888,500.425811,-0.008949
0.524000,262.259994,262.242428,nan,499.990869,500.425817,0.005760
0.525000,262.760485,262.742853,nan,499.990850,500.425802,-0.015618
0.526000,263.260975,263.243279,nan,499.990831,500.425793,-0.008757
0.527000,263.761466,263.743705,nan,499.990811,500.425781,-0.012408
0.528000,264.261957,264.244131,nan,499.990792,500.425761,-0.020449
0.529000,264.762448,264.744557,nan,499.990773,500.425758,-0.003461
0.530000,265.262939,265.244982,nan,499.990754,500.425731,-0.028025
0.531000,265.763429,265.745408,nan,499.990735,500.425720,-0.010762
0.532000,266.263920,266.245834,nan,499.990716,500.425693,-0.027640
0.533000,266.764411,266.746259,nan,499.990697,500.425693,-0.000556
0.534000,267.264901,267.246685,nan,499.990678,500.425658,-0.034678
0.535000,267.765392,267.747111,nan,499.990659,500.425648,-0.010306
0.536000,268.265883,268.247536,nan,499.990640,500.425659,0.010117
0.537000,268.766373,268.747962,nan,499.990621,500.425640,-0.018686
0.538000,269.266864,269.248388,nan,499.990603,500.425624,-0.016280
0.539000,269.767354,269.748813,nan,499.990584,500.425589,-0.035768
0.540000,270.267845,270.249239,nan,499.990565,500.425577,-0.011612
0.541000,270.768336,270.749664,nan,499.990546,500.425566,-0.011592
0.542000,271.268826,271.250090,nan,499.990527,500.425558,-0.007957
0.543000,271.769317,271.750516,nan,499.990509,500.425543,-0.015268
0.544000,272.269807,272.250941,nan,499.990490,500.425571,0.027524
0.545000,272.770297,272.751367,nan,499.990471,500.425541,-0.029850
0.546000,273.270788,273.251792,nan,499.990452,500.425508,-0.033762
0.547000,273.771278,273.752218,nan,499.990434,500.425481,-0.026780
0.548000,274.271769,274.252643,nan,499.990415,500.425475,-0.006035
0.549000,274.772259,274.753069,nan,499.990396,500.425446,-0.029331
0.550000,275.272749,275.253494,nan,499.990378,500.425431,-0.015189
0.551000,275.773240,275.753919,nan,499.990359,500.425408,-0.023828
0.552000,276.273730,276.254345,nan,499.990341,500.425407,-0.000473
0.553000,276.774220,276.754770,nan,499.990322,500.425372,-0.035993
0.554000,277.274711,277.255196,nan,499.990304,500.425353,-0.018449
0.555000,277.775201,277.755621,nan,499.990285,500.425323,-0.030690
0.556000,278.275691,278.256046,nan,499.990267,500.425300,-0.023169
0.557000,278.776182,278.756472,nan,499.990248,500.425296,-0.004168
0.558000,279.276672,279.256897,nan,499.990230,500.425274,-0.022628
0.559000,279.777162,279.757322,nan,499.990211,500.425255,-0.019367
0.560000,280.277652,280.257747,nan,499.990193,500.425269,0.014354
0.561000,280.778142,280.758173,nan,499.990174,500.425251,-0.018124
0.562000,281.278632,281.258598,nan,499.990156,500.425238,-0.013749
0.563000,281.779123,281.759023,nan,499.990137,500.425215,-0.022971
0.564000,282.279613,282.259448,nan,499.990119,500.425186,-0.029552
0.565000,282.780103,282.759874,nan,499.990100,500.425128,-0.058206
0.566000,283.280593,283.260299,nan,499.990082,500.425109,-0.019151
0.567000,283.781083,283.760724,nan,499.990063,500.425090,-0.019107
0.568000,284.281573,284.261149,nan,499.990045,500.425087,-0.003463
0.569000,284.782063,284.761574,nan,499.990026,500.425046,-0.041014
0.570000,285.282553,285.261999,nan,499.990008,500.425035,-0.011093
0.571000,285.783043,285.762424,nan,499.989989,500.425013,-0.022378
0.572000,286.283533,286.262849,nan,499.989971,500.425003,-0.010649
0.573000,286.784023,286.763274,nan,499.989952,500.424986,-0.016831
0.574000,287.284513,287.263699,nan,499.989934,500.424970,-0.016278
0.575000,287.785003,287.764124,nan,499.989915,500.424920,-0.050060
0.576000,288.285493,288.264549,nan,499.989896,500.424902,-0.018433
0.577000,288.785982,288.764974,nan,499.989878,500.424851,-0.051438
0.578000,289.286472,289.265399,nan,499.989859,500.424837,-0.014415
0.579000,289.786962,289.765823,nan,499.989841,500.424826,-0.010683
0.580000,290.287452,290.266248,nan,499.989822,500.424805,-0.021633
0.581000,290.787942,290.766673,nan,499.989804,500.424818,0.012697
0.582000,291.288431,291.267098,nan,499.989785,500.424792,-0.026422
0.583000,291.788921,291.767523,nan,499.989766,500.424787,-0.005040
0.584000,292.289411,292.267947,nan,499.989748,500.424781,-0.007072
0.585000,292.789901,292.768372,nan,499.989729,500.424760,-0.020727
0.586000,293.290390,293.268797,nan,499.989710,500.424760,-0.000163
0.587000,293.790880,293.769222,nan,499.989692,500.424749,-0.011767
0.588000,294.291370,294.269646,nan,499.989673,500.424744,-0.004884
0.589000,294.791859,294.770071,nan,499.989654,500.424717,-0.028019
0.590000,295.292349,295.270496,nan,499.989636,500.424704,-0.012640
0.591000,295.792839,295.770921,nan,499.989617,500.424691,-0.013995
0.592000,296.293328,296.271345,nan,499.989598,500.424661,-0.030112
0.593000,296.793818,296.771770,nan,499.989579,500.424654,-0.006896
0.594000,297.294307,297.272194,nan,499.989561,500.424628,-0.026749
0.595000,297.794797,297.772619,nan,499.989542,500.424613,-0.015328
0.596000,298.295286,298.273044,nan,499.989523,500.424569,-0.045010
0.597000,298.795776,298.773468,nan,499.989504,500.424578,0.009251
0.598000,299.296265,299.273893,nan,499.989485,500.424559,-0.020016
0.599000,299.796755,299.774317,nan,499.989467,500.424551,-0.008802
0.600000,300.297244,300.274742,nan,499.989448,500.424533,-0.017885
0.601000,300.797734,300.775166,nan,499.989429,500.424529,-0.004198
0.602000,301.298223,301.275591,nan,499.989410,500.424501,-0.029141
0.603000,301.798712,301.776015,nan,499.989391,500.424482,-0.018823
0.604000,302.299202,302.276440,nan,499.989372,500.424462,-0.021041
0.605000,302.799691,302.776864,nan,499.989353,500.424436,-0.025861
0.606000,303.300180,303.277289,nan,499.989334,500.424400,-0.037114
0.607000,303.800670,303.777713,nan,499.989315,500.424405,0.004548
0.608000,304.301159,304.278138,nan,499.989296,500.424384,-0.021678
0.609000,304.801648,304.778562,nan,499.989277,500.424374,-0.009896
0.610000,305.302138,305.278986,nan,499.989257,500.424329,-0.045721
0.611000,305.802627,305.779411,nan,499.989238,500.424299,-0.030299
0.612000,306.303116,306.279835,nan,499.989219,500.424287,-0.012885
0.613000,306.803605,306.780259,nan,499.989200,500.424289,0.001972
0.614000,307.304094,307.280684,nan,499.989180,500.424284,-0.005298
0.615000,307.804584,307.781108,nan,499.989161,500.424292,0.007413
0.616000,308.305073,308.281532,nan,499.989141,500.424242,-0.050289
0.617000,308.805562,308.781956,nan,499.989122,500.424217,-0.026138
0.618000,309.306051,309.282381,nan,499.989102,500.424188,-0.029696
0.619000,309.806540,309.782805,nan,499.989083,500.424174,-0.013836
0.620000,310.307029,310.283229,nan,499.989063,500.424165,-0.009522
0.621000,310.807518,310.783653,nan,499.989043,500.424117,-0.049182
0.622000,311.308007,311.284077,nan,499.989024,500.424090,-0.026741
0.623000,311.808496,311.784501,nan,499.989004,500.424081,-0.009661
0.624000,312.308985,312.284925,nan,499.988984,500.424065,-0.016706
0.625000,312.809474,312.785349,nan,499.988964,500.424038,-0.027345
0.626000,313.309963,313.285773,nan,499.988944,500.424037,-0.000823
0.627000,313.810452,313.786197,nan,499.988924,500.424023,-0.015154
0.628000,314.310941,314.286621,nan,499.988904,500.423986,-0.036922
0.629000,314.811430,314.787045,nan,499.988884,500.423970,-0.016493
0.630000,315.311918,315.287469,nan,499.988864,500.423954,-0.015964
0.631000,315.812407,315.787893,nan,499.988844,500.423922,-0.032126
0.632000,316.312896,316.288317,nan,499.988823,500.423917,-0.005564
0.633000,316.813385,316.788741,nan,499.988803,500.423879,-0.037823
0.634000,317.313874,317.289165,nan,499.988783,500.423888,0.008053
0.635000,317.814362,317.789589,nan,499.988762,500.423883,-0.005138
0.636000,318.314851,318.290013,nan,499.988742,500.423869,-0.014485
0.637000,318.815340,318.790437,nan,499.988721,500.423867,-0.002290
0.638000,319.315828,319.290860,nan,499.988701,500.423869,0.002106
0.639000,319.816317,319.791284,nan,499.988680,500.423878,0.008058
0.640000,320.316806,320.291708,nan,499.988659,500.423865,-0.013043
0.641000,320.817294,320.792132,nan,499.988638,500.423849,-0.016784
0.642000,321.317783,321.292556,nan,499.988618,500.423823,-0.025367
0.643000,321.818272,321.792980,nan,499.988597,500.423797,-0.026473
0.644000,322.318760,322.293403,nan,499.988576,500.423782,-0.016031
0.645000,322.819249,322.793827,nan,499.988555,500.423759,-0.022592
0.646000,323.319737,323.294251,nan,499.988534,500.423721,-0.038469
0.647000,323.820226,323.794675,nan,499.988513,500.423714,-0.007753
0.648000,324.320714,324.295098,nan,499.988491,500.423700,-0.014271
0.649000,324.821203,324.795522,nan,499.988470,500.423683,-0.017374
0.650000,325.321691,325.295946,nan,499.988449,500.423674,-0.008968
0.651000,325.822180,325.796369,nan,499.988428,500.423671,-0.003734
0.652000,326.322668,326.296793,nan,499.988406,500.423660,-0.011297
0.653000,326.823156,326.797217,nan,499.988385,500.423630,-0.030191
0.654000,327.323645,327.297640,nan,499.988363,500.423598,-0.032185
0.655000,327.824133,327.798064,nan,499.988341,500.423574,-0.024447
0.656000,328.324621,328.298488,nan,499.988320,500.423568,-0.006365
0.657000,328.825110,328.798911,nan,499.988298,500.423587,0.018658
0.658000,329.325598,329.299335,nan,499.988276,500.423599,0.012212
0.659000,329.826086,329.799758,nan,499.988254,500.423573,-0.025822
0.660000,330.326574,330.300182,nan,499.988232,500.423552,-0.021823
0.661000,330.827062,330.800605,nan,499.988210,500.423532,-0.020097
0.662000,331.327551,331.301029,nan,499.988187,500.423535,0.002702
0.663000,331.828039,331.801452,nan,499.988165,500.423486,-0.049570
0.664000,332.328527,332.301876,nan,499.988143,500.423468,-0.018357
0.665000,332.829015,332.802299,nan,499.988120,500.423458,-0.010026
0.666000,333.329503,333.302723,nan,499.988098,500.423431,-0.026883
0.667000,333.829991,333.803146,nan,499.988075,500.423417,-0.014455
0.668000,334.330479,334.303570,nan,499.988052,500.423416,-0.001818
0.669000,334.830967,334.803993,nan,499.988029,500.423391,-0.024658
0.670000,335.331455,335.304416,nan,499.988007,500.423371,-0.020506
0.671000,335.831943,335.804840,nan,499.987984,500.423326,-0.045464
0.672000,336.332431,336.305263,nan,499.987960,500.423290,-0.035202
0.673000,336.832919,336.805686,nan,499.987937,500.423254,-0.036523
0.674000,337.333407,337.306110,nan,499.987914,500.423244,-0.010159
0.675000,337.833895,337.806533,nan,499.987891,500.423239,-0.005487
0.676000,338.334383,338.306956,nan,499.987867,500.423213,-0.025321
0.677000,338.834871,338.807379,nan,499.987844,500.423176,-0.037344
0.678000,339.335358,339.307802,nan,499.987820,500.423169,-0.007323
0.679000,339.835846,339.808226,nan,499.987796,500.423141,-0.028321
